type,busbar_name,existing_line_name,percentage
K,85-005.557-K-1,83-004.800-K-2-T1,93.80421313506818
K,85-005.573-K-1,83-004.800-K-2-T1,95.78686493184637
K,85-005.589-K-1,83-004.800-K-2-T1,97.76951672862457
K,85-005.605-K-1,83-004.800-K-2-T1,99.75216852540275
K,85-005.621-K-1,80-005.607-K-4-BR3,60.86956521739315
K,85-005.637-K-1,80-005.630-K-2-1-T3,87.49999999999584
K,85-005.654-K-1,80-005.654-K-2-1-O1,0.0
K,85-005.671-K-1,84-005.662-K-5-R2,18.750000000000693
K,85-005.688-K-1,84-005.662-K-5-R2,54.16666666666621
K,85-005.705-K-1,84-005.662-K-5-R2,89.58333333333356
K,85-005.722-K-1,84-005.710-K-4-B1,20.68965517241464
K,85-005.739-K-1,84-005.710-K-4-B1,50.0
K,85-005.756-K-1,84-005.710-K-4-B1,79.3103448275869
K,85-005.773-K-1,85-005.768-K-1-GR1,1.4005602240896051
K,85-005.790-K-1,85-005.768-K-1-GR1,6.162464985994462
K,85-005.808-K-1,85-005.768-K-1-GR1,11.20448179271709
K,85-005.826-K-1,85-005.768-K-1-GR1,16.246498599439718
K,85-005.845-K-1,85-005.768-K-1-GR1,21.56862745098037
K,85-005.865-K-1,85-005.768-K-1-GR1,27.170868347339038
K,85-005.885-K-1,85-005.768-K-1-GR1,32.773109243697455
K,85-005.906-K-1,85-005.768-K-1-GR1,38.6554621848739
K,85-005.928-K-1,85-005.768-K-1-GR1,44.81792717086836
K,85-005.950-K-1,85-005.768-K-1-GR1,50.98039215686282
K,85-005.972-K-1,85-005.768-K-1-GR1,57.14285714285728
K,85-005.994-K-1,85-005.768-K-1-GR1,63.30532212885149
K,85-006.016-K-1,85-005.768-K-1-GR1,69.46778711484596
K,85-006.038-K-1,85-005.768-K-1-GR1,75.63025210084042
K,85-006.060-K-1,85-005.768-K-1-GR1,81.79271708683463
K,85-006.081-K-1,85-005.768-K-1-GR1,87.67507002801132
K,85-006.102-K-1,85-005.768-K-1-GR1,93.55742296918777
K,85-006.123-K-1,85-005.768-K-1-GR1,99.4397759103642
K,85-006.144-K-1,85-006.125-K-1-L1,95.00000000000266
K,85-006.165-K-1,85-006.145-K-1-L1,10.98901098901122
K,85-006.186-K-1,85-006.145-K-1-L1,22.527472527472682
K,85-006.206-K-1,85-006.145-K-1-L1,33.5164835164839
K,85-006.226-K-1,85-006.145-K-1-L1,44.50549450549464
K,85-006.246-K-1,85-006.145-K-1-L1,55.49450549450585
K,85-006.266-K-1,85-006.145-K-1-L1,66.48351648351658
K,85-006.286-K-1,85-006.145-K-1-L1,77.47252747252732
K,85-006.306-K-1,85-006.145-K-1-L1,88.46153846153854
K,85-006.326-K-1,85-006.145-K-1-L1,99.45054945054926
K,85-006.346-K-1,87-006.327-K-11-B1,7.142857142857191
K,85-006.366-K-1,87-006.327-K-11-B1,14.661654135338233
K,85-006.386-K-1,87-006.327-K-11-B1,22.18045112781961
K,85-006.405-K-1,87-006.327-K-11-B1,29.3233082706768
K,85-006.424-K-1,87-006.327-K-11-B1,36.46616541353399
K,85-006.442-K-1,87-006.327-K-11-B1,43.23308270676699
K,85-006.460-K-1,87-006.327-K-11-B1,50.0
K,85-006.477-K-1,87-006.327-K-11-B1,56.39097744360916
K,85-006.493-K-1,87-006.327-K-11-B1,62.40601503759412
K,85-006.509-K-1,87-006.327-K-11-B1,68.42105263157909
K,85-006.524-K-1,87-006.327-K-11-B1,74.06015037593987
K,85-006.538-K-1,87-006.327-K-11-B1,79.32330827067679
K,85-006.551-K-1,87-006.327-K-11-B1,84.21052631578955
K,85-006.563-K-1,87-006.327-K-11-B1,88.72180451127811
K,85-006.574-K-1,87-006.327-K-11-B1,92.8571428571428
K,85-006.584-K-1,87-006.327-K-11-B1,96.61654135338334
K,85-006.593-K-1,85-006.593-K-2-BR1,0.0
K,85-006.601-K-1,85-006.593-K-2-BR1,22.222222222222495
K,85-006.608-K-1,85-006.593-K-2-BR1,41.66666666666626
K,85-006.613-K-1,85-006.593-K-2-BR1,55.555555555557476
K,85-006.618-K-1,85-006.593-K-2-BR1,69.44444444444623
K,85-006.622-K-1,85-006.593-K-2-BR1,80.55555555555625
K,85-006.625-K-1,85-006.593-K-2-BR1,88.88888888888998
K,85-006.627-K-1,85-006.593-K-2-BR1,94.444444444445
K,85-006.628-K-1,85-006.593-K-2-BR1,97.22222222222373
K,85-006.629-K-1,80-006.629-K-1-T1,0.0
K,85-006.630-K-1,80-006.629-K-1-T1,1.0752688172046503
K,85-006.632-K-1,80-006.629-K-1-T1,3.2258064516129954
K,85-006.635-K-1,80-006.629-K-1-T1,6.451612903225991
K,85-006.639-K-1,80-006.629-K-1-T1,10.752688172043637
K,85-006.645-K-1,80-006.629-K-1-T1,17.204301075268674
K,85-006.652-K-1,80-006.629-K-1-T1,24.731182795699315
K,85-006.660-K-1,80-006.629-K-1-T1,33.333333333333655
K,85-006.670-K-1,80-006.629-K-1-T1,44.08602150537633
K,85-006.681-K-1,80-006.629-K-1-T1,55.91397849462366
K,85-006.693-K-1,80-006.629-K-1-T1,68.8172043010747
K,85-006.706-K-1,80-006.629-K-1-T1,82.79569892473133
K,85-006.720-K-1,80-006.629-K-1-T1,97.8494623655907
K,85-006.735-K-1,83-006.722-K-1-O1,56.52173913043512
K,85-006.751-K-1,87-006.745-K-12-R1,18.18181818181916
K,85-006.768-K-1,87-006.745-K-12-R1,69.69696969696986
K,85-006.785-K-1,85-006.779-K-1-L2,15.384615384616085
K,85-006.803-K-1,85-006.779-K-1-L2,61.538461538462066
K,85-006.821-K-1,87-006.818-K-11-O1,9.090909090909335
K,85-006.839-K-1,87-006.818-K-11-O1,63.636363636365346
K,85-006.857-K-1,87-006.851-K-11-12-B2,4.026845637584044
K,85-006.875-K-1,87-006.851-K-11-12-B2,16.107382550335583
K,85-006.893-K-1,87-006.851-K-11-12-B2,28.18791946308712
K,85-006.911-K-1,87-006.851-K-11-12-B2,40.26845637583866
K,85-006.929-K-1,87-006.851-K-11-12-B2,52.3489932885908
K,85-006.948-K-1,87-006.851-K-11-12-B2,65.10067114093987
K,85-006.967-K-1,87-006.851-K-11-12-B2,77.85234899328836
K,85-006.987-K-1,87-006.851-K-11-12-B2,91.27516778523497
K,85-007.008-K-1,84-007.000-K-5-GR2,11.11111111111111
K,85-007.029-K-1,84-007.000-K-5-GR2,40.27777777777762
K,85-007.051-K-1,84-007.000-K-5-GR2,70.8333333333335
K,85-007.073-K-1,84-007.072-K-4-B2,2.2727272727280527
K,85-007.095-K-1,84-007.072-K-4-B2,52.272727272727046
K,85-007.118-K-1,83-007.116-K-1-O1,11.76470588235663
K,85-007.141-K-1,83-007.133-K-1-1/2-BR4,36.363636363636
K,85-007.164-K-1,84-007.155-K-8-R1,6.666666666666273
K,85-007.188-K-1,84-007.155-K-8-R1,24.444444444444095
K,85-007.212-K-1,84-007.155-K-8-R1,42.222222222221916
K,85-007.236-K-1,84-007.155-K-8-R1,59.99999999999973
K,85-007.261-K-1,84-007.155-K-8-R1,78.51851851851855
K,85-007.286-K-1,84-007.155-K-8-R1,97.0370370370367
K,85-007.311-K-1,83-007.300-K-21-GR3,11.000000000000062
K,85-007.336-K-1,83-007.300-K-21-GR3,36.000000000000284
K,85-007.361-K-1,83-007.300-K-21-GR3,60.99999999999962
K,85-007.386-K-1,83-007.300-K-21-GR3,85.99999999999984
K,85-007.411-K-1,84-007.400-K-2-1-O2,5.851063829786835
K,85-007.436-K-1,84-007.400-K-2-1-O2,19.148936170212576
K,85-007.461-K-1,84-007.400-K-2-1-O2,32.44680851063831
K,85-007.486-K-1,84-007.400-K-2-1-O2,45.744680851063585
K,85-007.511-K-1,84-007.400-K-2-1-O2,59.04255319148932
K,85-007.536-K-1,84-007.400-K-2-1-O2,72.34042553191459
K,85-007.561-K-1,84-007.400-K-2-1-O2,85.63829787234033
K,85-007.586-K-1,84-007.400-K-2-1-O2,98.93617021276607
K,85-007.611-K-1,83-007.588-K-1-GR2,33.82352941176443
K,85-007.635-K-1,83-007.588-K-1-GR2,69.1176470588235
K,85-007.659-K-1,84-007.656-K-3-B3,5.084745762712043
K,85-007.683-K-1,84-007.656-K-3-B3,45.76271186440688
K,85-007.707-K-1,84-007.656-K-3-B3,86.44067796610172
K,85-007.731-K-1,83-007.715-K-2-V1,55.17241379310366
K,85-007.754-K-1,84-007.744-K-5-GR2,17.543859649122314
K,85-007.777-K-1,84-007.744-K-5-GR2,57.89473684210551
K,85-007.800-K-1,84-007.744-K-5-GR2,98.24561403508714
K,85-007.823-K-1,84-007.801-K-5-GR3,43.13725490196113
K,85-007.845-K-1,84-007.801-K-5-GR3,86.27450980392051
K,85-007.867-K-1,81-007.852-K-3-O1,31.249999999999307
K,85-007.888-K-1,81-007.852-K-3-O1,74.99999999999908
K,85-007.909-K-1,84-007.903-K-4-B2,4.285714285714458
K,85-007.929-K-1,84-007.903-K-4-B2,18.571428571429106
K,85-007.949-K-1,84-007.903-K-4-B2,32.85714285714312
K,85-007.968-K-1,84-007.903-K-4-B2,46.428571428571814
K,85-007.987-K-1,84-007.903-K-4-B2,60.00000000000051
K,85-008.005-K-1,84-007.903-K-4-B2,72.85714285714388
K,85-008.023-K-1,84-007.903-K-4-B2,85.71428571428599
K,85-008.040-K-1,84-007.903-K-4-B2,97.85714285714278
K,85-008.056-K-1,82-008.043-K-7-V1,49.99999999999659
K,85-008.072-K-1,84-008.069-K-5-GR4,23.076923076910465
K,85-008.087-K-1,82-008.083-K-2-L4,4.545454545454087
K,85-008.101-K-1,82-008.083-K-2-L4,20.45454545454642
K,85-008.115-K-1,82-008.083-K-2-L4,36.36363636363673
K,85-008.128-K-1,82-008.083-K-2-L4,51.136363636364024
K,85-008.140-K-1,82-008.083-K-2-L4,64.7727272727283
K,85-008.152-K-1,82-008.083-K-2-L4,78.40909090909057
K,85-008.163-K-1,82-008.083-K-2-L4,90.90909090909183
K,85-008.173-K-1,84-008.171-K-4-B2,1.834862385321714
K,85-008.182-K-1,84-008.171-K-4-B2,10.091743119266983
K,85-008.190-K-1,84-008.171-K-4-B2,17.43119266055058
K,85-008.197-K-1,84-008.171-K-4-B2,23.85321100917413
K,85-008.203-K-1,84-008.171-K-4-B2,29.357798165137645
K,85-008.207-K-1,84-008.171-K-4-B2,33.02752293578107
K,85-008.210-K-1,84-008.171-K-4-B2,35.77981651376283
K,85-008.213-K-1,84-008.171-K-4-B2,38.53211009174296
K,85-008.215-K-1,84-008.171-K-4-B2,40.366972477064664
K,85-008.216-K-1,84-008.171-K-4-B2,41.28440366972471
K,85-008.217-K-1,84-008.171-K-4-B2,42.201834862386384
K,85-008.218-K-1,84-008.171-K-4-B2,43.119266055046424
K,85-008.220-K-1,84-008.171-K-4-B2,44.95412844036814
K,85-008.223-K-1,84-008.171-K-4-B2,47.70642201834989
K,85-008.227-K-1,84-008.171-K-4-B2,51.3761467889917
K,85-008.232-K-1,84-008.171-K-4-B2,55.96330275229353
K,85-008.239-K-1,84-008.171-K-4-B2,62.38532110091872
K,85-008.247-K-1,84-008.171-K-4-B2,69.72477064220232
K,85-008.256-K-1,84-008.171-K-4-B2,77.98165137614758
K,85-008.267-K-1,84-008.171-K-4-B2,88.07339449541294
K,85-008.279-K-1,84-008.171-K-4-B2,99.08256880733995
K,85-008.292-K-1,82-008.280-K-8-BB,6.000000000000195
K,85-008.306-K-1,82-008.280-K-8-BB,12.999999999999831
K,85-008.321-K-1,82-008.280-K-8-BB,20.500000000000078
K,85-008.336-K-1,82-008.280-K-8-BB,28.00000000000032
K,85-008.352-K-1,82-008.280-K-8-BB,36.000000000000284
K,85-008.369-K-1,82-008.280-K-8-BB,44.499999999999964
K,85-008.387-K-1,82-008.280-K-8-BB,53.500000000000256
K,85-008.406-K-1,82-008.280-K-8-BB,63.00000000000028
K,85-008.425-K-1,82-008.280-K-8-BB,72.50000000000028
K,85-008.445-K-1,82-008.280-K-8-BB,82.50000000000001
K,85-008.466-K-1,82-008.280-K-8-BB,92.99999999999947
K,85-008.487-K-1,84-008.480-K-4-2-BR1,2.6717557251907103
K,85-008.509-K-1,84-008.480-K-4-2-BR1,11.068702290076283
K,85-008.532-K-1,84-008.480-K-4-2-BR1,19.847328244274625
K,85-008.555-K-1,84-008.480-K-4-2-BR1,28.625954198472964
K,85-008.579-K-1,84-008.480-K-4-2-BR1,37.78625954198475
K,85-008.604-K-1,84-008.480-K-4-2-BR1,47.32824427480861
K,85-008.629-K-1,84-008.480-K-4-2-BR1,56.87022900763316
K,85-008.655-K-1,84-008.480-K-4-2-BR1,66.79389312977047
K,85-008.681-K-1,84-008.480-K-4-2-BR1,76.71755725190779
K,85-008.707-K-1,84-008.480-K-4-2-BR1,86.64122137404577
K,85-008.733-K-1,84-008.480-K-4-2-BR1,96.56488549618308
K,85-008.759-K-1,86-008.743-K-3-O1,1.4285714285714308
K,85-008.785-K-1,86-008.743-K-3-O1,3.749999999999986
K,85-008.811-K-1,86-008.743-K-3-O1,6.071428571428542
K,85-008.837-K-1,86-008.743-K-3-O1,8.392857142857096
K,85-008.863-K-1,86-008.743-K-3-O1,10.714285714285653
K,85-008.889-K-1,86-008.743-K-3-O1,13.035714285714207
K,85-008.915-K-1,86-008.743-K-3-O1,15.357142857142764
K,85-008.940-K-1,86-008.743-K-3-O1,17.58928571428565
K,85-008.965-K-1,86-008.743-K-3-O1,19.82142857142854
K,85-008.990-K-1,86-008.743-K-3-O1,22.053571428571434
K,85-009.015-K-1,86-008.743-K-3-O1,24.285714285714324
K,85-009.040-K-1,86-008.743-K-3-O1,26.517857142857054
K,85-009.065-K-1,86-008.743-K-3-O1,28.749999999999947
K,85-009.090-K-1,86-008.743-K-3-O1,30.982142857142836
K,85-009.116-K-1,86-008.743-K-3-O1,33.303571428571395
K,85-009.142-K-1,86-008.743-K-3-O1,35.62499999999994
K,85-009.168-K-1,86-008.743-K-3-O1,37.946428571428505
K,85-009.194-K-1,86-008.743-K-3-O1,40.26785714285722
K,85-009.220-K-1,86-008.743-K-3-O1,42.58928571428577
K,85-009.246-K-1,86-008.743-K-3-O1,44.91071428571433
K,85-009.272-K-1,86-008.743-K-3-O1,47.23214285714288
K,85-009.298-K-1,86-008.743-K-3-O1,49.55357142857144
K,85-009.324-K-1,86-008.743-K-3-O1,51.87499999999999
K,85-009.350-K-1,86-008.743-K-3-O1,54.19642857142855
K,85-009.376-K-1,86-008.743-K-3-O1,56.51785714285711
K,85-009.401-K-1,86-008.743-K-3-O1,58.74999999999999
K,85-009.426-K-1,86-008.743-K-3-O1,60.98214285714288
K,85-009.451-K-1,86-008.743-K-3-O1,63.21428571428578
K,85-009.476-K-1,86-008.743-K-3-O1,65.44642857142865
K,85-009.501-K-1,86-008.743-K-3-O1,67.6785714285714
K,85-009.526-K-1,86-008.743-K-3-O1,69.91071428571429
K,85-009.551-K-1,86-008.743-K-3-O1,72.14285714285718
K,85-009.576-K-1,86-008.743-K-3-O1,74.37500000000007
K,85-009.600-K-1,86-008.743-K-3-O1,76.51785714285714
K,85-009.624-K-1,86-008.743-K-3-O1,78.66071428571436
K,85-009.648-K-1,86-008.743-K-3-O1,80.80357142857143
K,85-009.671-K-1,86-008.743-K-3-O1,82.85714285714283
K,85-009.694-K-1,86-008.743-K-3-O1,84.91071428571439
K,85-009.716-K-1,86-008.743-K-3-O1,86.87499999999997
K,85-009.738-K-1,86-008.743-K-3-O1,88.83928571428571
K,85-009.759-K-1,86-008.743-K-3-O1,90.71428571428578
K,85-009.779-K-1,86-008.743-K-3-O1,92.50000000000003
K,85-009.798-K-1,86-008.743-K-3-O1,94.19642857142861
K,85-009.817-K-1,86-008.743-K-3-O1,95.8928571428572
K,85-009.835-K-1,86-008.743-K-3-O1,97.50000000000011
K,85-009.852-K-1,86-008.743-K-3-O1,99.01785714285721
K,85-009.868-K-1,84-009.863-K-1-B1,2.5125628140707463
K,85-009.884-K-1,84-009.863-K-1-B1,10.552763819095885
K,85-009.899-K-1,84-009.863-K-1-B1,18.09045226130634
K,85-009.913-K-1,84-009.863-K-1-B1,25.125628140703892
K,85-009.927-K-1,84-009.863-K-1-B1,32.16080402010056
K,85-009.940-K-1,84-009.863-K-1-B1,38.693467336683426
K,85-009.953-K-1,84-009.863-K-1-B1,45.226130653266296
K,85-009.965-K-1,84-009.863-K-1-B1,51.256281407035374
K,85-009.976-K-1,84-009.863-K-1-B1,56.78391959799066
K,85-009.987-K-1,84-009.863-K-1-B1,62.31155778894505
K,85-009.997-K-1,84-009.863-K-1-B1,67.33668341708565
K,85-010.006-K-1,84-009.863-K-1-B1,71.85929648241246
K,85-010.015-K-1,84-009.863-K-1-B1,76.38190954773927
K,85-010.023-K-1,84-009.863-K-1-B1,80.40201005025139
K,85-010.030-K-1,84-009.863-K-1-B1,83.91959798994972
K,85-010.036-K-1,84-009.863-K-1-B1,86.93467336683426
K,85-010.041-K-1,84-009.863-K-1-B1,89.44723618090501
K,85-010.045-K-1,84-009.863-K-1-B1,91.45728643216107
K,85-010.048-K-1,84-009.863-K-1-B1,92.96482412060334
K,85-010.049-K-1,84-009.863-K-1-B1,93.46733668341713
K,85-010.050-K-1,84-009.863-K-1-B1,93.96984924623182
K,85-010.051-K-1,84-009.863-K-1-B1,94.47236180904561
K,85-010.053-K-1,84-009.863-K-1-B1,95.47738693467409
K,85-010.055-K-1,84-009.863-K-1-B1,96.48241206030167
K,85-010.058-K-1,84-009.863-K-1-B1,97.98994974874394
K,85-010.067-K-1,85-010.062-K-1-R1,1.2019230769232638
K,85-010.073-K-1,85-010.062-K-1-R1,2.6442307692310094
K,85-010.080-K-1,85-010.062-K-1-R1,4.326923076923237
K,85-010.088-K-1,85-010.062-K-1-R1,6.249999999999947
K,85-010.097-K-1,85-010.062-K-1-R1,8.413461538461565
K,85-010.107-K-1,85-010.062-K-1-R1,10.817307692307665
K,85-010.118-K-1,85-010.062-K-1-R1,13.461538461538675
K,85-010.130-K-1,85-010.062-K-1-R1,16.346153846154166
K,85-010.143-K-1,85-010.062-K-1-R1,19.47115384615414
K,85-010.157-K-1,85-010.062-K-1-R1,22.836538461538595
K,85-010.172-K-1,85-010.062-K-1-R1,26.44230769230796
K,85-010.188-K-1,85-010.062-K-1-R1,30.288461538461803
K,85-010.205-K-1,85-010.062-K-1-R1,34.375000000000135
K,85-010.223-K-1,85-010.062-K-1-R1,38.70192307692337
K,85-010.242-K-1,85-010.062-K-1-R1,43.269230769231086
K,85-010.261-K-1,85-010.062-K-1-R1,47.83653846153838
K,85-010.281-K-1,85-010.062-K-1-R1,52.644230769231
K,85-010.302-K-1,85-010.062-K-1-R1,57.692307692307686
K,85-010.324-K-1,85-010.062-K-1-R1,62.98076923076928
K,85-010.346-K-1,85-010.062-K-1-R1,68.26923076923087
K,85-010.369-K-1,85-010.062-K-1-R1,73.79807692307695
K,85-010.393-K-1,85-010.062-K-1-R1,79.56730769230793
K,85-010.417-K-1,85-010.062-K-1-R1,85.3365384615385
K,85-010.442-K-1,85-010.062-K-1-R1,91.34615384615395
K,85-010.467-K-1,85-010.062-K-1-R1,97.35576923076941
K,85-010.493-K-1,83-010.478-K-1-GR1,88.23529411765321
K,85-010.520-K-1,83-010.508-K-1-GR1,8.510638297872662
K,85-010.547-K-1,83-010.508-K-1-GR1,27.659574468086152
K,85-010.575-K-1,83-010.508-K-1-GR1,47.51773049645402
K,85-010.603-K-1,83-010.508-K-1-GR1,67.37588652482313
K,85-010.631-K-1,83-010.508-K-1-GR1,87.23404255319227
K,85-010.659-K-1,82-010.649-K-1-BR2,12.195121951221308
K,85-010.687-K-1,82-010.649-K-1-BR2,46.34146341463404
K,85-010.715-K-1,82-010.649-K-1-BR2,80.48780487804893
K,85-010.743-K-1,82-010.731-K-2-L2,20.338983050848476
K,85-010.771-K-1,82-010.731-K-2-L2,67.79661016949392
K,85-010.799-K-1,83-010.790-K-1-BR3,12.500000000000307
K,85-010.827-K-1,83-010.790-K-1-BR3,51.38888888888934
K,85-010.855-K-1,83-010.790-K-1-BR3,90.27777777777835
K,85-010.882-K-1,81-010.862-K-3-4-GR2,33.33333333333235
K,85-010.909-K-1,81-010.862-K-3-4-GR2,78.33333333333368
K,85-010.936-K-1,81-010.922-K-4-V1,18.918918918918077
K,85-010.963-K-1,81-010.922-K-4-V1,55.40540540540362
K,85-010.990-K-1,81-010.922-K-4-V1,91.89189189189156
K,85-011.017-K-1,81-011.000-K-34-V3,73.91304347825952
K,85-011.044-K-1,87-011.023-K-12-11-BR1,16.53543307086668
K,85-011.071-K-1,87-011.023-K-12-11-BR1,37.795275590551014
K,85-011.098-K-1,87-011.023-K-12-11-BR1,59.05511811023675
K,85-011.125-K-1,87-011.023-K-12-11-BR1,80.31496062992109
K,85-011.152-K-1,87-011.150-K-11-10-BR2,9.999999999994671
K,85-011.179-K-1,87-011.170-K-10-11-BR2,6.9230769230771445
K,85-011.206-K-1,87-011.170-K-10-11-BR2,27.69230769230721
K,85-011.233-K-1,87-011.170-K-10-11-BR2,48.46153846153864
K,85-011.260-K-1,87-011.170-K-10-11-BR2,69.2307692307687
K,85-011.287-K-1,87-011.170-K-10-11-BR2,90.00000000000014
K,85-011.313-K-1,87-011.300-K-11-BR2,10.833333333333321
K,85-011.339-K-1,87-011.300-K-11-BR2,32.499999999999964
K,85-011.365-K-1,87-011.300-K-11-BR2,54.16666666666661
K,85-011.391-K-1,87-011.300-K-11-BR2,75.83333333333324
K,85-011.417-K-1,87-011.300-K-11-BR2,97.49999999999989
K,85-011.443-K-1,82-011.420-K-2-L1,15.13157894736829
K,85-011.469-K-1,82-011.420-K-2-L1,32.23684210526298
K,85-011.495-K-1,82-011.420-K-2-L1,49.34210526315767
K,85-011.520-K-1,82-011.420-K-2-L1,65.78947368421062
K,85-011.545-K-1,82-011.420-K-2-L1,82.23684210526356
K,85-011.570-K-1,82-011.420-K-2-L1,98.6842105263165
K,85-011.595-K-1,82-011.572-K-1-BR3,38.33333333333545
K,85-011.620-K-1,82-011.572-K-1-BR3,79.9999999999994
K,85-011.645-K-1,87-011.632-K-12-7-L1,86.66666666666272
K,85-011.670-K-1,81-011.647-K-34-V3,58.97435897435862
K,85-011.695-K-1,87-011.686-K-11-5-L1,33.333333333335524
K,85-011.720-K-1,87-011.713-K-7-V1,20.000000000004057
K,85-011.745-K-1,87-011.713-K-7-V1,91.42857142857113
K,85-011.770-K-1,81-011.748-K-4-81-V2,56.41025641025489
K,85-011.795-K-1,84-011.787-K-1-BR1,47.05882352940808
K,85-011.820-K-1,83-011.804-K-1-BR3,10.062893081761084
K,85-011.844-K-1,83-011.804-K-1-BR3,25.157232704402148
K,85-011.868-K-1,83-011.804-K-1-BR3,40.251572327044336
K,85-011.892-K-1,83-011.804-K-1-BR3,55.3459119496854
K,85-011.915-K-1,83-011.804-K-1-BR3,69.81132075471676
K,85-011.938-K-1,83-011.804-K-1-BR3,84.27672955974921
K,85-011.960-K-1,83-011.804-K-1-BR3,98.11320754717084
K,85-011.981-K-1,84-011.963-K-3-GR1,7.792207792208032
K,85-012.002-K-1,84-011.963-K-3-GR1,16.883116883117403
K,85-012.022-K-1,84-011.963-K-3-GR1,25.541125541125815
K,85-012.041-K-1,84-011.963-K-3-GR1,33.76623376623404
K,85-012.060-K-1,84-011.963-K-3-GR1,41.99134199134226
K,85-012.078-K-1,84-011.963-K-3-GR1,49.78354978354952
K,85-012.096-K-1,84-011.963-K-3-GR1,57.57575757575756
K,85-012.113-K-1,84-011.963-K-3-GR1,64.93506493506462
K,85-012.129-K-1,84-011.963-K-3-GR1,71.8614718614715
K,85-012.145-K-1,84-011.963-K-3-GR1,78.7878787878784
K,85-012.160-K-1,84-011.963-K-3-GR1,85.28138528138508
K,85-012.174-K-1,84-011.963-K-3-GR1,91.34199134199082
K,85-012.188-K-1,84-011.963-K-3-GR1,97.40259740259732
K,85-012.201-K-1,83-012.200-K-0-BR4,0.42553191489413494
K,85-012.213-K-1,83-012.200-K-0-BR4,5.531914893616951
K,85-012.225-K-1,83-012.200-K-0-BR4,10.638297872340521
K,85-012.236-K-1,83-012.200-K-0-BR4,15.319148936170714
K,85-012.246-K-1,83-012.200-K-0-BR4,19.574468085106773
K,85-012.255-K-1,83-012.200-K-0-BR4,23.40425531914945
K,85-012.263-K-1,83-012.200-K-0-BR4,26.808510638297996
K,85-012.269-K-1,83-012.200-K-0-BR4,29.36170212765978
K,85-012.274-K-1,83-012.200-K-0-BR4,31.489361702127432
K,85-012.278-K-1,83-012.200-K-0-BR4,33.19148936170246
K,85-012.281-K-1,83-012.200-K-0-BR4,34.46808510638335
K,85-012.283-K-1,83-012.200-K-0-BR4,35.31914893617011
K,85-012.284-K-1,83-012.200-K-0-BR4,35.744680851064246
K,85-012.285-K-1,83-012.200-K-0-BR4,36.17021276595762
K,85-012.286-K-1,83-012.200-K-0-BR4,36.595744680851
K,85-012.288-K-1,83-012.200-K-0-BR4,37.44680851063852
K,85-012.291-K-1,83-012.200-K-0-BR4,38.72340425531941
K,85-012.296-K-1,83-012.200-K-0-BR4,40.85106382978706
K,85-012.308-K-1,83-012.200-K-0-BR4,45.95744680851063
K,85-012.315-K-1,83-012.200-K-0-BR4,48.936170212765795
K,85-012.324-K-1,83-012.200-K-0-BR4,52.76595744680848
K,85-012.334-K-1,83-012.200-K-0-BR4,57.02127659574453
K,85-012.346-K-1,83-012.200-K-0-BR4,62.12765957446811
K,85-012.359-K-1,83-012.200-K-0-BR4,67.65957446808505
K,85-012.373-K-1,83-012.200-K-0-BR4,73.61702127659538
K,85-012.388-K-1,83-012.200-K-0-BR4,79.99999999999984
K,85-012.404-K-1,83-012.200-K-0-BR4,86.80851063829769
K,85-012.420-K-1,83-012.200-K-0-BR4,93.61702127659554
K,85-012.437-K-1,83-012.435-K-0-BR4,0.6079027355619753
K,85-012.455-K-1,83-012.435-K-0-BR4,6.079027355622992
K,85-012.474-K-1,83-012.435-K-0-BR4,11.854103343464995
K,85-012.493-K-1,83-012.435-K-0-BR4,17.629179331307
K,85-012.513-K-1,83-012.435-K-0-BR4,23.70820668692999
K,85-012.534-K-1,83-012.435-K-0-BR4,30.091185410334514
K,85-012.555-K-1,83-012.435-K-0-BR4,36.47416413373849
K,85-012.577-K-1,83-012.435-K-0-BR4,43.161094224924
K,85-012.599-K-1,83-012.435-K-0-BR4,49.84802431610951
K,85-012.622-K-1,83-012.435-K-0-BR4,56.838905775076
K,85-012.645-K-1,83-012.435-K-0-BR4,63.8297872340425
K,85-012.669-K-1,83-012.435-K-0-BR4,71.12462006079052
K,85-012.693-K-1,83-012.435-K-0-BR4,78.419452887538
K,85-012.718-K-1,83-012.435-K-0-BR4,86.018237082067
K,85-012.743-K-1,83-012.435-K-0-BR4,93.61702127659602
K,85-012.769-K-1,83-012.765-K-2-L2,24.999999999997225
K,85-012.795-K-1,86-012.781-K-5-4-R1,60.86956521738929
K,85-012.822-K-1,82-012.804-K--1-2-GR1,46.1538461538437
K,85-012.849-K-1,82-012.843-K-1-V3,4.054054054054216
K,85-012.876-K-1,82-012.843-K-1-V3,22.29729729729699
K,85-012.904-K-1,82-012.843-K-1-V3,41.21621621621627
K,85-012.932-K-1,82-012.843-K-1-V3,60.13513513513554
K,85-012.960-K-1,82-012.843-K-1-V3,79.05405405405482
K,85-012.988-K-1,82-012.843-K-1-V3,97.9729729729729
K,85-013.016-K-1,86-012.991-K-3-B1,11.737089201878048
K,85-013.044-K-1,86-012.991-K-3-B1,24.882629107981494
K,85-013.072-K-1,86-012.991-K-3-B1,38.028169014084106
K,85-013.100-K-1,86-012.991-K-3-B1,51.17370892018756
K,85-013.128-K-1,86-012.991-K-3-B1,64.319248826291
K,85-013.155-K-1,86-012.991-K-3-B1,76.99530516431876
