id,km,BTR,spor,koerledning_pos,retur_pos
1780,4.371,82,sydgaaende,82-004.371-K-1,82-004.371-R-1
1781,4.36,82,sydgaaende,82-004.360-K-1,82-004.360-R-1
1782,4.349,82,sydgaaende,82-004.349-K-1,82-004.349-R-1
1783,4.338,82,sydgaaende,82-004.338-K-1,82-004.338-R-1
1784,4.327,82,sydgaaende,82-004.327-K-1,82-004.327-R-1
1785,4.316,82,sydgaaende,82-004.316-K-1,82-004.316-R-1
1786,4.305,82,sydgaaende,82-004.305-K-1,82-004.305-R-1
1787,4.293,82,sydgaaende,82-004.293-K-1,82-004.293-R-1
1788,4.28,82,sydgaaende,82-004.280-K-1,82-004.280-R-1
1789,4.266,82,sydgaaende,82-004.266-K-1,82-004.266-R-1
1790,4.251,82,sydgaaende,82-004.251-K-1,82-004.251-R-1
1791,4.236,82,sydgaaende,82-004.236-K-1,82-004.236-R-1
1792,4.22,82,sydgaaende,82-004.220-K-1,82-004.220-R-1
1793,4.204,82,sydgaaende,82-004.204-K-1,82-004.204-R-1
1794,4.189,82,sydgaaende,82-004.189-K-1,82-004.189-R-1
1795,4.174,82,sydgaaende,82-004.174-K-1,82-004.174-R-1
1796,4.16,82,sydgaaende,82-004.160-K-1,82-004.160-R-1
1797,4.147,82,sydgaaende,82-004.147-K-1,82-004.147-R-1
1798,4.134,82,sydgaaende,82-004.134-K-1,82-004.134-R-1
1799,4.122,82,sydgaaende,82-004.122-K-1,82-004.122-R-1
1800,4.111,82,sydgaaende,82-004.111-K-1,82-004.111-R-1
1801,4.1,82,sydgaaende,82-004.100-K-1,82-004.100-R-1
1802,4.09,82,sydgaaende,82-004.090-K-1,82-004.090-R-1
1803,4.081,82,sydgaaende,82-004.081-K-1,82-004.081-R-1
1804,4.072,82,sydgaaende,82-004.072-K-1,82-004.072-R-1
1805,4.064,82,sydgaaende,82-004.064-K-1,82-004.064-R-1
1806,4.057,82,sydgaaende,82-004.057-K-1,82-004.057-R-1
1807,4.05,82,sydgaaende,82-004.050-K-1,82-004.050-R-1
1808,4.044,82,sydgaaende,82-004.044-K-1,82-004.044-R-1
1809,4.039,82,sydgaaende,82-004.039-K-1,82-004.039-R-1
1810,4.034,82,sydgaaende,82-004.034-K-1,82-004.034-R-1
1811,4.03,82,sydgaaende,82-004.030-K-1,82-004.030-R-1
1812,4.027,82,sydgaaende,82-004.027-K-1,82-004.027-R-1
1813,4.024,82,sydgaaende,82-004.024-K-1,82-004.024-R-1
1814,4.022,82,sydgaaende,82-004.022-K-1,82-004.022-R-1
1815,4.021,82,sydgaaende,82-004.021-K-1,82-004.021-R-1
1816,4.02,82,sydgaaende,82-004.020-K-1,82-004.020-R-1
1851,4.019,82,sydgaaende,82-004.019-K-1,82-004.019-R-1
1852,4.018,82,sydgaaende,82-004.018-K-1,82-004.018-R-1
1853,4.016,82,sydgaaende,82-004.016-K-1,82-004.016-R-1
1854,4.013,82,sydgaaende,82-004.013-K-1,82-004.013-R-1
1855,4.008,82,sydgaaende,82-004.008-K-1,82-004.008-R-1
1856,4.002,82,sydgaaende,82-004.002-K-1,82-004.002-R-1
1857,3.995,82,sydgaaende,82-003.995-K-1,82-003.995-R-1
1858,3.986,82,sydgaaende,82-003.986-K-1,82-003.986-R-1
1859,3.976,82,sydgaaende,82-003.976-K-1,82-003.976-R-1
1860,3.965,82,sydgaaende,82-003.965-K-1,82-003.965-R-1
1861,3.954,82,sydgaaende,82-003.954-K-1,82-003.954-R-1
1862,3.943,82,sydgaaende,82-003.943-K-1,82-003.943-R-1
1863,3.932,82,sydgaaende,82-003.932-K-1,82-003.932-R-1
1864,3.92,82,sydgaaende,82-003.920-K-1,82-003.920-R-1
1865,3.908,82,sydgaaende,82-003.908-K-1,82-003.908-R-1
1866,3.896,82,sydgaaende,82-003.896-K-1,82-003.896-R-1
1867,3.884,82,sydgaaende,82-003.884-K-1,82-003.884-R-1
1868,3.872,82,sydgaaende,82-003.872-K-1,82-003.872-R-1
1869,3.86,82,sydgaaende,82-003.860-K-1,82-003.860-R-1
1870,3.848,82,sydgaaende,82-003.848-K-1,82-003.848-R-1
1871,3.836,82,sydgaaende,82-003.836-K-1,82-003.836-R-1
1872,3.824,82,sydgaaende,82-003.824-K-1,82-003.824-R-1
1873,3.812,82,sydgaaende,82-003.812-K-1,82-003.812-R-1
1874,3.8,82,sydgaaende,82-003.800-K-1,82-003.800-R-1
1875,3.788,82,sydgaaende,82-003.788-K-1,82-003.788-R-1
1876,3.776,82,sydgaaende,82-003.776-K-1,82-003.776-R-1
1877,3.764,82,sydgaaende,82-003.764-K-1,82-003.764-R-1
1878,3.752,82,sydgaaende,82-003.752-K-1,82-003.752-R-1
1879,3.74,82,sydgaaende,82-003.740-K-1,82-003.740-R-1
1880,3.728,82,sydgaaende,82-003.728-K-1,82-003.728-R-1
1881,3.716,82,sydgaaende,82-003.716-K-1,82-003.716-R-1
1882,3.704,82,sydgaaende,82-003.704-K-1,82-003.704-R-1
1883,3.692,82,sydgaaende,82-003.692-K-1,82-003.692-R-1
1884,3.68,82,sydgaaende,82-003.680-K-1,82-003.680-R-1
1885,3.668,82,sydgaaende,82-003.668-K-1,82-003.668-R-1
1886,3.656,82,sydgaaende,82-003.656-K-1,82-003.656-R-1
1887,3.644,82,sydgaaende,82-003.644-K-1,82-003.644-R-1
1888,3.632,82,sydgaaende,82-003.632-K-1,82-003.632-R-1
1889,3.619,82,sydgaaende,82-003.619-K-1,82-003.619-R-1
1890,3.606,82,sydgaaende,82-003.606-K-1,82-003.606-R-1
1891,3.593,82,sydgaaende,82-003.593-K-1,82-003.593-R-1
1892,3.58,82,sydgaaende,82-003.580-K-1,82-003.580-R-1
1893,3.567,82,sydgaaende,82-003.567-K-1,82-003.567-R-1
1894,3.554,82,sydgaaende,82-003.554-K-1,82-003.554-R-1
1895,3.541,82,sydgaaende,82-003.541-K-1,82-003.541-R-1
1896,3.528,82,sydgaaende,82-003.528-K-1,82-003.528-R-1
1897,3.515,82,sydgaaende,82-003.515-K-1,82-003.515-R-1
1898,3.502,82,sydgaaende,82-003.502-K-1,82-003.502-R-1
1899,3.489,82,sydgaaende,82-003.489-K-1,82-003.489-R-1
1900,3.476,82,sydgaaende,82-003.476-K-1,82-003.476-R-1
1901,3.463,82,sydgaaende,82-003.463-K-1,82-003.463-R-1
1902,3.45,82,sydgaaende,82-003.450-K-1,82-003.450-R-1
1903,3.437,82,sydgaaende,82-003.437-K-1,82-003.437-R-1
1904,3.424,82,sydgaaende,82-003.424-K-1,82-003.424-R-1
1905,3.411,82,sydgaaende,82-003.411-K-1,82-003.411-R-1
1906,3.398,82,sydgaaende,82-003.398-K-1,82-003.398-R-1
1907,3.384,82,sydgaaende,82-003.384-K-1,82-003.384-R-1
1908,3.37,82,sydgaaende,82-003.370-K-1,82-003.370-R-1
1909,3.356,82,sydgaaende,82-003.356-K-1,82-003.356-R-1
1910,3.342,82,sydgaaende,82-003.342-K-1,82-003.342-R-1
1911,3.328,82,sydgaaende,82-003.328-K-1,82-003.328-R-1
1912,3.314,82,sydgaaende,82-003.314-K-1,82-003.314-R-1
1913,3.3,82,sydgaaende,82-003.300-K-1,82-003.300-R-1
1914,3.286,82,sydgaaende,82-003.286-K-1,82-003.286-R-1
1915,3.272,82,sydgaaende,82-003.272-K-1,82-003.272-R-1
1916,3.258,82,sydgaaende,82-003.258-K-1,82-003.258-R-1
1917,3.244,82,sydgaaende,82-003.244-K-1,82-003.244-R-1
1918,3.23,82,sydgaaende,82-003.230-K-1,82-003.230-R-1
1919,3.216,82,sydgaaende,82-003.216-K-1,82-003.216-R-1
1920,3.202,82,sydgaaende,82-003.202-K-1,82-003.202-R-1
1921,3.188,82,sydgaaende,82-003.188-K-1,82-003.188-R-1
1922,3.174,82,sydgaaende,82-003.174-K-1,82-003.174-R-1
1923,3.16,82,sydgaaende,82-003.160-K-1,82-003.160-R-1
1924,3.146,82,sydgaaende,82-003.146-K-1,82-003.146-R-1
1925,3.132,82,sydgaaende,82-003.132-K-1,82-003.132-R-1
1926,3.117,82,sydgaaende,82-003.117-K-1,82-003.117-R-1
1927,3.102,82,sydgaaende,82-003.102-K-1,82-003.102-R-1
1928,3.087,82,sydgaaende,82-003.087-K-1,82-003.087-R-1
1929,3.072,82,sydgaaende,82-003.072-K-1,82-003.072-R-1
1930,3.057,82,sydgaaende,82-003.057-K-1,82-003.057-R-1
1931,3.042,82,sydgaaende,82-003.042-K-1,82-003.042-R-1
1932,3.027,82,sydgaaende,82-003.027-K-1,82-003.027-R-1
1933,3.012,82,sydgaaende,82-003.012-K-1,82-003.012-R-1
1934,2.997,82,sydgaaende,82-002.997-K-1,82-002.997-R-1
1935,2.982,82,sydgaaende,82-002.982-K-1,82-002.982-R-1
1936,2.967,82,sydgaaende,82-002.967-K-1,82-002.967-R-1
1937,2.952,82,sydgaaende,82-002.952-K-1,82-002.952-R-1
1938,2.937,82,sydgaaende,82-002.937-K-1,82-002.937-R-1
1939,2.922,82,sydgaaende,82-002.922-K-1,82-002.922-R-1
1940,2.907,82,sydgaaende,82-002.907-K-1,82-002.907-R-1
1941,2.892,82,sydgaaende,82-002.892-K-1,82-002.892-R-1
1942,2.877,82,sydgaaende,82-002.877-K-1,82-002.877-R-1
1943,2.862,82,sydgaaende,82-002.862-K-1,82-002.862-R-1
1944,2.847,82,sydgaaende,82-002.847-K-1,82-002.847-R-1
1945,2.832,82,sydgaaende,82-002.832-K-1,82-002.832-R-1
1946,2.817,82,sydgaaende,82-002.817-K-1,82-002.817-R-1
1947,2.802,82,sydgaaende,82-002.802-K-1,82-002.802-R-1
1948,2.787,82,sydgaaende,82-002.787-K-1,82-002.787-R-1
1949,2.772,82,sydgaaende,82-002.772-K-1,82-002.772-R-1
1950,2.758,82,sydgaaende,82-002.758-K-1,82-002.758-R-1
1951,2.744,82,sydgaaende,82-002.744-K-1,82-002.744-R-1
1952,2.731,82,sydgaaende,82-002.731-K-1,82-002.731-R-1
1953,2.718,82,sydgaaende,82-002.718-K-1,82-002.718-R-1
1954,2.705,82,sydgaaende,82-002.705-K-1,82-002.705-R-1
1955,2.693,82,sydgaaende,82-002.693-K-1,82-002.693-R-1
1956,2.681,82,sydgaaende,82-002.681-K-1,82-002.681-R-1
1957,2.67,82,sydgaaende,82-002.670-K-1,82-002.670-R-1
1958,2.659,82,sydgaaende,82-002.659-K-1,82-002.659-R-1
1959,2.649,82,sydgaaende,82-002.649-K-1,82-002.649-R-1
1960,2.639,82,sydgaaende,82-002.639-K-1,82-002.639-R-1
1961,2.63,82,sydgaaende,82-002.630-K-1,82-002.630-R-1
1962,2.622,82,sydgaaende,82-002.622-K-1,82-002.622-R-1
1963,2.614,82,sydgaaende,82-002.614-K-1,82-002.614-R-1
1964,2.607,82,sydgaaende,82-002.607-K-1,82-002.607-R-1
1965,2.601,82,sydgaaende,82-002.601-K-1,82-002.601-R-1
1966,2.595,82,sydgaaende,82-002.595-K-1,82-002.595-R-1
1967,2.59,82,sydgaaende,82-002.590-K-1,82-002.590-R-1
1968,2.586,82,sydgaaende,82-002.586-K-1,82-002.586-R-1
1969,2.583,82,sydgaaende,82-002.583-K-1,82-002.583-R-1
1970,2.58,82,sydgaaende,82-002.580-K-1,82-002.580-R-1
1971,2.578,82,sydgaaende,82-002.578-K-1,82-002.578-R-1
1972,2.577,82,sydgaaende,82-002.577-K-1,82-002.577-R-1
1973,2.576,82,sydgaaende,82-002.576-K-1,82-002.576-R-1
2012,2.575,82,sydgaaende,82-002.575-K-1,82-002.575-R-1
2013,2.574,82,sydgaaende,82-002.574-K-1,82-002.574-R-1
2014,2.572,82,sydgaaende,82-002.572-K-1,82-002.572-R-1
2015,2.569,82,sydgaaende,82-002.569-K-1,82-002.569-R-1
2016,2.564,82,sydgaaende,82-002.564-K-1,82-002.564-R-1
2017,2.558,82,sydgaaende,82-002.558-K-1,82-002.558-R-1
2018,2.55,82,sydgaaende,82-002.550-K-1,82-002.550-R-1
2019,2.541,82,sydgaaende,82-002.541-K-1,82-002.541-R-1
2020,2.531,82,sydgaaende,82-002.531-K-1,82-002.531-R-1
2021,2.52,82,sydgaaende,82-002.520-K-1,82-002.520-R-1
2022,2.509,82,sydgaaende,82-002.509-K-1,82-002.509-R-1
2023,2.498,82,sydgaaende,82-002.498-K-1,82-002.498-R-1
2024,2.487,82,sydgaaende,82-002.487-K-1,82-002.487-R-1
2025,2.476,82,sydgaaende,82-002.476-K-1,82-002.476-R-1
2026,2.465,82,sydgaaende,82-002.465-K-1,82-002.465-R-1
2027,2.454,82,sydgaaende,82-002.454-K-1,82-002.454-R-1
2028,2.443,82,sydgaaende,82-002.443-K-1,82-002.443-R-1
2029,2.432,82,sydgaaende,82-002.432-K-1,82-002.432-R-1
2030,2.421,82,sydgaaende,82-002.421-K-1,82-002.421-R-1
2031,2.41,82,sydgaaende,82-002.410-K-1,82-002.410-R-1
2032,2.399,82,sydgaaende,82-002.399-K-1,82-002.399-R-1
2033,2.388,82,sydgaaende,82-002.388-K-1,82-002.388-R-1
2034,2.377,82,sydgaaende,82-002.377-K-1,82-002.377-R-1
2035,2.366,82,sydgaaende,82-002.366-K-1,82-002.366-R-1
2036,2.355,82,sydgaaende,82-002.355-K-1,82-002.355-R-1
2037,2.344,82,sydgaaende,82-002.344-K-1,82-002.344-R-1
2038,2.333,82,sydgaaende,82-002.333-K-1,82-002.333-R-1
2039,2.322,82,sydgaaende,82-002.322-K-1,82-002.322-R-1
2040,2.311,82,sydgaaende,82-002.311-K-1,82-002.311-R-1
2041,2.3,82,sydgaaende,82-002.300-K-1,82-002.300-R-1
2042,2.289,82,sydgaaende,82-002.289-K-1,82-002.289-R-1
2043,2.278,82,sydgaaende,82-002.278-K-1,82-002.278-R-1
2044,2.267,82,sydgaaende,82-002.267-K-1,82-002.267-R-1
2045,2.256,82,sydgaaende,82-002.256-K-1,82-002.256-R-1
2046,2.245,82,sydgaaende,82-002.245-K-1,82-002.245-R-1
2047,2.234,82,sydgaaende,82-002.234-K-1,82-002.234-R-1
2048,2.223,82,sydgaaende,82-002.223-K-1,82-002.223-R-1
2049,2.212,82,sydgaaende,82-002.212-K-1,82-002.212-R-1
2050,2.201,82,sydgaaende,82-002.201-K-1,82-002.201-R-1
2051,2.19,82,sydgaaende,82-002.190-K-1,82-002.190-R-1
2052,2.179,82,sydgaaende,82-002.179-K-1,82-002.179-R-1
2053,2.168,82,sydgaaende,82-002.168-K-1,82-002.168-R-1
2054,2.156,82,sydgaaende,82-002.156-K-1,82-002.156-R-1
2055,2.144,82,sydgaaende,82-002.144-K-1,82-002.144-R-1
2056,2.131,82,sydgaaende,82-002.131-K-1,82-002.131-R-1
2057,2.117,82,sydgaaende,82-002.117-K-1,82-002.117-R-1
2058,2.102,82,sydgaaende,82-002.102-K-1,82-002.102-R-1
2059,2.086,82,sydgaaende,82-002.086-K-1,82-002.086-R-1
2060,2.069,82,sydgaaende,82-002.069-K-1,82-002.069-R-1
2061,2.052,82,sydgaaende,82-002.052-K-1,82-002.052-R-1
2062,2.034,82,sydgaaende,82-002.034-K-1,82-002.034-R-1
2063,2.015,82,sydgaaende,82-002.015-K-1,82-002.015-R-1
2064,1.996,82,sydgaaende,82-001.996-K-1,82-001.996-R-1
2065,1.976,82,sydgaaende,82-001.976-K-1,82-001.976-R-1
2066,1.956,82,sydgaaende,82-001.956-K-1,82-001.956-R-1
2067,1.935,82,sydgaaende,82-001.935-K-1,82-001.935-R-1
2068,1.914,82,sydgaaende,82-001.914-K-1,82-001.914-R-1
2069,1.893,82,sydgaaende,82-001.893-K-1,82-001.893-R-1
2070,1.872,82,sydgaaende,82-001.872-K-1,82-001.872-R-1
2071,1.851,82,sydgaaende,82-001.851-K-1,82-001.851-R-1
2072,1.83,82,sydgaaende,82-001.830-K-1,82-001.830-R-1
2073,1.809,82,sydgaaende,82-001.809-K-1,82-001.809-R-1
2074,1.787,82,sydgaaende,82-001.787-K-1,82-001.787-R-1
2075,1.765,82,sydgaaende,82-001.765-K-1,82-001.765-R-1
2076,1.743,82,sydgaaende,82-001.743-K-1,82-001.743-R-1
2077,1.721,82,sydgaaende,82-001.721-K-1,82-001.721-R-1
2078,1.699,82,sydgaaende,82-001.699-K-1,82-001.699-R-1
2079,1.677,82,sydgaaende,82-001.677-K-1,82-001.677-R-1
2080,1.655,82,sydgaaende,82-001.655-K-1,82-001.655-R-1
2081,1.633,82,sydgaaende,82-001.633-K-1,82-001.633-R-1
2082,1.611,82,sydgaaende,82-001.611-K-1,82-001.611-R-1
2083,1.589,82,sydgaaende,82-001.589-K-1,82-001.589-R-1
2084,1.567,82,sydgaaende,82-001.567-K-1,82-001.567-R-1
2085,1.545,82,sydgaaende,82-001.545-K-1,82-001.545-R-1
2086,1.523,82,sydgaaende,82-001.523-K-1,82-001.523-R-1
2087,1.501,82,sydgaaende,82-001.501-K-1,82-001.501-R-1
2088,1.479,82,sydgaaende,82-001.479-K-1,82-001.479-R-1
2089,1.457,82,sydgaaende,82-001.457-K-1,82-001.457-R-1
2090,1.435,82,sydgaaende,82-001.435-K-1,82-001.435-R-1
2091,1.414,82,sydgaaende,82-001.414-K-1,82-001.414-R-1
2092,1.393,82,sydgaaende,82-001.393-K-1,82-001.393-R-1
2093,1.373,82,sydgaaende,82-001.373-K-1,82-001.373-R-1
2094,1.353,82,sydgaaende,82-001.353-K-1,82-001.353-R-1
2095,1.334,82,sydgaaende,82-001.334-K-1,82-001.334-R-1
2096,1.316,82,sydgaaende,82-001.316-K-1,82-001.316-R-1
2097,1.298,82,sydgaaende,82-001.298-K-1,82-001.298-R-1
2098,1.281,82,sydgaaende,82-001.281-K-1,82-001.281-R-1
2099,1.265,82,sydgaaende,82-001.265-K-1,82-001.265-R-1
2100,1.25,82,sydgaaende,82-001.250-K-1,82-001.250-R-1
2101,1.235,82,sydgaaende,82-001.235-K-1,82-001.235-R-1
2102,1.221,82,sydgaaende,82-001.221-K-1,82-001.221-R-1
2103,1.207,82,sydgaaende,82-001.207-K-1,82-001.207-R-1
2104,1.194,82,sydgaaende,82-001.194-K-1,82-001.194-R-1
2105,1.181,82,sydgaaende,82-001.181-K-1,82-001.181-R-1
2106,1.169,82,sydgaaende,82-001.169-K-1,82-001.169-R-1
2107,1.157,82,sydgaaende,82-001.157-K-1,82-001.157-R-1
2108,1.146,82,sydgaaende,82-001.146-K-1,82-001.146-R-1
2109,1.135,82,sydgaaende,82-001.135-K-1,82-001.135-R-1
2110,1.125,82,sydgaaende,82-001.125-K-1,82-001.125-R-1
2111,1.116,82,sydgaaende,82-001.116-K-1,82-001.116-R-1
2112,1.108,82,sydgaaende,82-001.108-K-1,82-001.108-R-1
2113,1.1,82,sydgaaende,82-001.100-K-1,82-001.100-R-1
2114,1.093,82,sydgaaende,82-001.093-K-1,82-001.093-R-1
2115,1.087,82,sydgaaende,82-001.087-K-1,82-001.087-R-1
2116,1.081,82,sydgaaende,82-001.081-K-1,82-001.081-R-1
2117,1.076,82,sydgaaende,82-001.076-K-1,82-001.076-R-1
2118,1.072,82,sydgaaende,82-001.072-K-1,82-001.072-R-1
2119,1.068,82,sydgaaende,82-001.068-K-1,82-001.068-R-1
2120,1.065,82,sydgaaende,82-001.065-K-1,82-001.065-R-1
2121,1.063,82,sydgaaende,82-001.063-K-1,82-001.063-R-1
2122,1.061,82,sydgaaende,82-001.061-K-1,82-001.061-R-1
2123,1.06,82,sydgaaende,82-001.060-K-1,82-001.060-R-1
2160,1.059,82,sydgaaende,82-001.059-K-1,82-001.059-R-1
2161,1.057,82,sydgaaende,82-001.057-K-1,82-001.057-R-1
2162,1.054,82,sydgaaende,82-001.054-K-1,82-001.054-R-1
2163,1.05,82,sydgaaende,82-001.050-K-1,82-001.050-R-1
2164,1.045,82,sydgaaende,82-001.045-K-1,82-001.045-R-1
2165,1.038,82,sydgaaende,82-001.038-K-1,82-001.038-R-1
2166,1.03,82,sydgaaende,82-001.030-K-1,82-001.030-R-1
2167,1.02,82,sydgaaende,82-001.020-K-1,82-001.020-R-1
2168,1.009,82,sydgaaende,82-001.009-K-1,82-001.009-R-1
2169,0.997,82,sydgaaende,82-000.997-K-1,82-000.997-R-1
2170,0.985,82,sydgaaende,82-000.985-K-1,82-000.985-R-1
2171,0.973,82,sydgaaende,82-000.973-K-1,82-000.973-R-1
2172,0.96,82,sydgaaende,82-000.960-K-1,82-000.960-R-1
2173,0.947,82,sydgaaende,82-000.947-K-1,82-000.947-R-1
2174,0.934,82,sydgaaende,82-000.934-K-1,82-000.934-R-1
2175,0.921,82,sydgaaende,82-000.921-K-1,82-000.921-R-1
2176,0.908,82,sydgaaende,82-000.908-K-1,82-000.908-R-1
2177,0.895,82,sydgaaende,82-000.895-K-1,82-000.895-R-1
2178,0.882,82,sydgaaende,82-000.882-K-1,82-000.882-R-1
2179,0.869,82,sydgaaende,82-000.869-K-1,82-000.869-R-1
2180,0.856,82,sydgaaende,82-000.856-K-1,82-000.856-R-1
2181,0.843,82,sydgaaende,82-000.843-K-1,82-000.843-R-1
2182,0.83,82,sydgaaende,82-000.830-K-1,82-000.830-R-1
2183,0.817,82,sydgaaende,82-000.817-K-1,82-000.817-R-1
2184,0.804,82,sydgaaende,82-000.804-K-1,82-000.804-R-1
2185,0.791,82,sydgaaende,82-000.791-K-1,82-000.791-R-1
2186,0.778,82,sydgaaende,82-000.778-K-1,82-000.778-R-1
2187,0.765,82,sydgaaende,82-000.765-K-1,82-000.765-R-1
2188,0.752,82,sydgaaende,82-000.752-K-1,82-000.752-R-1
2189,0.739,82,sydgaaende,82-000.739-K-1,82-000.739-R-1
2190,0.726,82,sydgaaende,82-000.726-K-1,82-000.726-R-1
2191,0.713,82,sydgaaende,82-000.713-K-1,82-000.713-R-1
2192,0.7,82,sydgaaende,82-000.700-K-1,82-000.700-R-1
2193,0.687,82,sydgaaende,82-000.687-K-1,82-000.687-R-1
2194,0.674,82,sydgaaende,82-000.674-K-1,82-000.674-R-1
2195,0.661,82,sydgaaende,82-000.661-K-1,82-000.661-R-1
2196,0.648,82,sydgaaende,82-000.648-K-1,82-000.648-R-1
2197,0.635,82,sydgaaende,82-000.635-K-1,82-000.635-R-1
2198,0.622,82,sydgaaende,82-000.622-K-1,82-000.622-R-1
2199,0.609,82,sydgaaende,82-000.609-K-1,82-000.609-R-1
2200,0.596,82,sydgaaende,82-000.596-K-1,82-000.596-R-1
2201,0.583,82,sydgaaende,82-000.583-K-1,82-000.583-R-1
2202,0.57,82,sydgaaende,82-000.570-K-1,82-000.570-R-1
2203,0.557,82,sydgaaende,82-000.557-K-1,82-000.557-R-1
2204,0.544,82,sydgaaende,82-000.544-K-1,82-000.544-R-1
2205,0.531,82,sydgaaende,82-000.531-K-1,82-000.531-R-1
2206,0.518,82,sydgaaende,82-000.518-K-1,82-000.518-R-1
2207,0.505,82,sydgaaende,82-000.505-K-1,82-000.505-R-1
2208,0.492,82,sydgaaende,82-000.492-K-1,82-000.492-R-1
2209,0.479,82,sydgaaende,82-000.479-K-1,82-000.479-R-1
2210,0.466,82,sydgaaende,82-000.466-K-1,82-000.466-R-1
2211,0.453,82,sydgaaende,82-000.453-K-1,82-000.453-R-1
2212,0.44,82,sydgaaende,82-000.440-K-1,82-000.440-R-1
2213,0.427,82,sydgaaende,82-000.427-K-1,82-000.427-R-1
2214,0.414,82,sydgaaende,82-000.414-K-1,82-000.414-R-1
2215,0.401,82,sydgaaende,82-000.401-K-1,82-000.401-R-1
2216,0.389,82,sydgaaende,82-000.389-K-1,82-000.389-R-1
2217,0.377,82,sydgaaende,82-000.377-K-1,82-000.377-R-1
2218,0.365,82,sydgaaende,82-000.365-K-1,82-000.365-R-1
2219,0.353,82,sydgaaende,82-000.353-K-1,82-000.353-R-1
2220,0.341,82,sydgaaende,82-000.341-K-1,82-000.341-R-1
2221,0.329,82,sydgaaende,82-000.329-K-1,82-000.329-R-1
2222,0.317,82,sydgaaende,82-000.317-K-1,82-000.317-R-1
2223,0.304,82,sydgaaende,82-000.304-K-1,82-000.304-R-1
2224,0.291,82,sydgaaende,82-000.291-K-1,82-000.291-R-1
2225,0.279,82,sydgaaende,82-000.279-K-1,82-000.279-R-1
2226,0.266,82,sydgaaende,82-000.266-K-1,82-000.266-R-1
2227,0.254,82,sydgaaende,82-000.254-K-1,82-000.254-R-1
2228,0.242,82,sydgaaende,82-000.242-K-1,82-000.242-R-1
2229,0.229,82,sydgaaende,82-000.229-K-1,82-000.229-R-1
2230,0.216,82,sydgaaende,82-000.216-K-1,82-000.216-R-1
2231,0.204,82,sydgaaende,82-000.204-K-1,82-000.204-R-1
2232,0.192,82,sydgaaende,82-000.192-K-1,82-000.192-R-1
2233,0.18,82,sydgaaende,82-000.180-K-1,82-000.180-R-1
2234,0.169,82,sydgaaende,82-000.169-K-1,82-000.169-R-1
2235,0.158,82,sydgaaende,82-000.158-K-1,82-000.158-R-1
2236,0.148,82,sydgaaende,82-000.148-K-1,82-000.148-R-1
2237,0.138,82,sydgaaende,82-000.138-K-1,82-000.138-R-1
2238,0.129,82,sydgaaende,82-000.129-K-1,82-000.129-R-1
2239,0.121,82,sydgaaende,82-000.121-K-1,82-000.121-R-1
2240,0.113,82,sydgaaende,82-000.113-K-1,82-000.113-R-1
2241,0.106,82,sydgaaende,82-000.106-K-1,82-000.106-R-1
2242,0.1,82,sydgaaende,82-000.100-K-1,82-000.100-R-1
2243,0.094,82,sydgaaende,82-000.094-K-1,82-000.094-R-1
2244,0.089,82,sydgaaende,82-000.089-K-1,82-000.089-R-1
2245,0.085,82,sydgaaende,82-000.085-K-1,82-000.085-R-1
2246,0.081,82,sydgaaende,82-000.081-K-1,82-000.081-R-1
2247,0.078,82,sydgaaende,82-000.078-K-1,82-000.078-R-1
2248,0.076,82,sydgaaende,82-000.076-K-1,82-000.076-R-1
2249,0.074,82,sydgaaende,82-000.074-K-1,82-000.074-R-1
2250,0.073,82,sydgaaende,82-000.073-K-1,82-000.073-R-1
2251,0.072,82,sydgaaende,82-000.072-K-1,82-000.072-R-1
2275,0.071,82,sydgaaende,82-000.071-K-1,82-000.071-R-1
2276,0.07,82,sydgaaende,82-000.070-K-1,82-000.070-R-1
2277,0.068,82,sydgaaende,82-000.068-K-1,82-000.068-R-1
2278,0.065,82,sydgaaende,82-000.065-K-1,82-000.065-R-1
2279,0.06,82,sydgaaende,82-000.060-K-1,82-000.060-R-1
2280,0.054,82,sydgaaende,82-000.054-K-1,82-000.054-R-1
2281,0.047,82,sydgaaende,82-000.047-K-1,82-000.047-R-1
2282,0.038,82,sydgaaende,82-000.038-K-1,82-000.038-R-1
2283,0.029,82,sydgaaende,82-000.029-K-1,82-000.029-R-1
2284,0.02,82,sydgaaende,82-000.020-K-1,82-000.020-R-1
2285,0.011,82,sydgaaende,82-000.011-K-1,82-000.011-R-1
2286,0.002,82,sydgaaende,82-000.002-K-1,82-000.002-R-1
2287,0.007,81,sydgaaende,81-000.007-K-1,81-000.007-R-1
2288,0.016,81,sydgaaende,81-000.016-K-1,81-000.016-R-1
2289,0.024,81,sydgaaende,81-000.024-K-1,81-000.024-R-1
2290,0.032,81,sydgaaende,81-000.032-K-1,81-000.032-R-1
2291,0.04,81,sydgaaende,81-000.040-K-1,81-000.040-R-1
2292,0.048,81,sydgaaende,81-000.048-K-1,81-000.048-R-1
2293,0.056,81,sydgaaende,81-000.056-K-1,81-000.056-R-1
2294,0.064,81,sydgaaende,81-000.064-K-1,81-000.064-R-1
2295,0.072,81,sydgaaende,81-000.072-K-1,81-000.072-R-1
2296,0.08,81,sydgaaende,81-000.080-K-1,81-000.080-R-1
2297,0.088,81,sydgaaende,81-000.088-K-1,81-000.088-R-1
2298,0.096,81,sydgaaende,81-000.096-K-1,81-000.096-R-1
