id,km,BTR,spor
34837,5.281,82,Nordgaaende
34831,5.295,82,Nordgaaende
34825,5.308,82,Nordgaaende
34819,5.32,82,Nordgaaende
34813,5.332,82,Nordgaaende
34807,5.343,82,Nordgaaende
34801,5.354,82,Nordgaaende
34795,5.364,82,Nordgaaende
34789,5.373,82,Nordgaaende
34783,5.382,82,Nordgaaende
34777,5.39,82,Nordgaaende
34771,5.397,82,Nordgaaende
34765,5.404,82,Nordgaaende
34759,5.41,82,Nordgaaende
34753,5.415,82,Nordgaaende
34747,5.42,82,Nordgaaende
34741,5.424,82,Nordgaaende
34735,5.427,82,Nordgaaende
34729,5.43,82,Nordgaaende
34723,5.432,82,Nordgaaende
34717,5.433,82,Nordgaaende
34567,5.434,82,Nordgaaende
34561,5.435,82,Nordgaaende
34555,5.436,82,Nordgaaende
34549,5.438,82,Nordgaaende
34543,5.441,82,Nordgaaende
34537,5.445,82,Nordgaaende
34531,5.45,82,Nordgaaende
34525,5.456,82,Nordgaaende
34519,5.464,82,Nordgaaende
34513,5.473,82,Nordgaaende
34507,5.484,82,Nordgaaende
34501,5.496,82,Nordgaaende
34495,5.508,82,Nordgaaende
34489,5.521,82,Nordgaaende
34483,5.535,82,Nordgaaende
34477,5.55,82,Nordgaaende
34471,5.565,82,Nordgaaende
34465,5.581,82,Nordgaaende
34459,5.597,82,Nordgaaende
34453,5.614,82,Nordgaaende
34447,5.631,82,Nordgaaende
34441,5.648,82,Nordgaaende
34435,5.666,82,Nordgaaende
34429,5.684,82,Nordgaaende
34423,5.702,82,Nordgaaende
34417,5.721,82,Nordgaaende
34411,5.74,82,Nordgaaende
34405,5.759,82,Nordgaaende
34399,5.778,82,Nordgaaende
34393,5.798,82,Nordgaaende
34387,5.818,82,Nordgaaende
34381,5.838,82,Nordgaaende
34375,5.858,82,Nordgaaende
34369,5.878,82,Nordgaaende
34363,5.898,82,Nordgaaende
34357,5.918,82,Nordgaaende
34351,5.938,82,Nordgaaende
34345,5.958,82,Nordgaaende
34339,5.978,82,Nordgaaende
34333,5.998,82,Nordgaaende
34327,6.018,82,Nordgaaende
34321,6.038,82,Nordgaaende
34315,6.058,82,Nordgaaende
34309,6.078,82,Nordgaaende
34303,6.098,82,Nordgaaende
34297,6.118,82,Nordgaaende
34291,6.138,82,Nordgaaende
34285,6.158,82,Nordgaaende
34279,6.178,82,Nordgaaende
34273,6.198,82,Nordgaaende
34267,6.217,82,Nordgaaende
34261,6.236,82,Nordgaaende
34255,6.255,82,Nordgaaende
34249,6.274,82,Nordgaaende
34243,6.293,82,Nordgaaende
34237,6.312,82,Nordgaaende
34231,6.331,82,Nordgaaende
34225,6.35,82,Nordgaaende
34219,6.369,82,Nordgaaende
34213,6.388,82,Nordgaaende
34207,6.407,82,Nordgaaende
34201,6.426,82,Nordgaaende
34195,6.445,82,Nordgaaende
34189,6.464,82,Nordgaaende
34183,6.483,82,Nordgaaende
34177,6.501,82,Nordgaaende
34171,6.519,82,Nordgaaende
34165,6.537,82,Nordgaaende
34159,6.555,82,Nordgaaende
34153,6.573,82,Nordgaaende
34147,6.591,82,Nordgaaende
34141,6.609,82,Nordgaaende
34135,6.627,82,Nordgaaende
34129,6.645,82,Nordgaaende
34123,6.663,82,Nordgaaende
34117,6.681,82,Nordgaaende
34111,6.698,82,Nordgaaende
34105,6.715,82,Nordgaaende
34099,6.732,82,Nordgaaende
34093,6.749,82,Nordgaaende
34087,6.766,82,Nordgaaende
34081,6.783,82,Nordgaaende
34075,6.8,82,Nordgaaende
34069,6.817,82,Nordgaaende
34063,6.834,82,Nordgaaende
34057,6.851,82,Nordgaaende
34051,6.867,82,Nordgaaende
34045,6.883,82,Nordgaaende
34039,6.899,82,Nordgaaende
34033,6.915,82,Nordgaaende
34027,6.931,82,Nordgaaende
34021,6.947,82,Nordgaaende
34015,6.963,82,Nordgaaende
34009,6.979,82,Nordgaaende
34003,6.995,82,Nordgaaende
33997,7.011,82,Nordgaaende
33991,7.027,82,Nordgaaende
33985,7.043,82,Nordgaaende
33979,7.059,82,Nordgaaende
33973,7.075,82,Nordgaaende
33967,7.091,82,Nordgaaende
33961,7.107,82,Nordgaaende
33955,7.123,82,Nordgaaende
33949,7.139,82,Nordgaaende
33943,7.154,82,Nordgaaende
33937,7.17,82,Nordgaaende
33931,7.186,82,Nordgaaende
33925,7.201,82,Nordgaaende
33919,7.216,82,Nordgaaende
33913,7.23,82,Nordgaaende
33907,7.244,82,Nordgaaende
33901,7.257,82,Nordgaaende
33895,7.27,82,Nordgaaende
33889,7.282,82,Nordgaaende
33883,7.293,82,Nordgaaende
33877,7.304,82,Nordgaaende
33871,7.314,82,Nordgaaende
33865,7.323,82,Nordgaaende
33859,7.332,82,Nordgaaende
33853,7.34,82,Nordgaaende
33847,7.347,82,Nordgaaende
33841,7.353,82,Nordgaaende
33835,7.359,82,Nordgaaende
33829,7.364,82,Nordgaaende
33823,7.368,82,Nordgaaende
33817,7.372,82,Nordgaaende
33811,7.375,82,Nordgaaende
33805,7.377,82,Nordgaaende
33799,7.379,82,Nordgaaende
33613,7.38,82,Nordgaaende
33607,7.381,82,Nordgaaende
33601,7.383,82,Nordgaaende
33595,7.386,82,Nordgaaende
33589,7.39,82,Nordgaaende
33583,7.395,82,Nordgaaende
33577,7.4,82,Nordgaaende
33571,7.406,82,Nordgaaende
33565,7.413,82,Nordgaaende
33559,7.422,82,Nordgaaende
33553,7.432,82,Nordgaaende
33547,7.443,82,Nordgaaende
33541,7.455,82,Nordgaaende
33535,7.467,82,Nordgaaende
33529,7.478,82,Nordgaaende
33523,7.488,82,Nordgaaende
33517,7.498,82,Nordgaaende
33511,7.507,82,Nordgaaende
33505,7.516,82,Nordgaaende
33499,7.524,82,Nordgaaende
33493,7.532,82,Nordgaaende
33487,7.54,82,Nordgaaende
33481,7.548,82,Nordgaaende
33475,7.556,82,Nordgaaende
33469,7.564,82,Nordgaaende
33463,7.572,82,Nordgaaende
33457,7.58,82,Nordgaaende
33451,7.588,82,Nordgaaende
33445,7.596,82,Nordgaaende
33439,7.604,82,Nordgaaende
33433,7.612,82,Nordgaaende
33427,7.62,82,Nordgaaende
33421,7.628,82,Nordgaaende
33415,7.636,82,Nordgaaende
33409,7.644,82,Nordgaaende
33403,7.652,82,Nordgaaende
33397,7.66,82,Nordgaaende
33391,7.668,82,Nordgaaende
33385,7.676,82,Nordgaaende
33379,7.684,82,Nordgaaende
33373,7.692,82,Nordgaaende
33367,7.7,82,Nordgaaende
33361,7.708,82,Nordgaaende
33355,7.716,82,Nordgaaende
33349,7.724,82,Nordgaaende
33343,7.732,82,Nordgaaende
33337,7.74,82,Nordgaaende
33331,7.748,82,Nordgaaende
33325,7.756,82,Nordgaaende
33319,7.764,82,Nordgaaende
33313,7.772,82,Nordgaaende
33307,7.78,82,Nordgaaende
33301,7.788,82,Nordgaaende
33295,7.796,82,Nordgaaende
33289,7.804,82,Nordgaaende
33283,7.812,82,Nordgaaende
33277,7.82,82,Nordgaaende
33271,7.828,82,Nordgaaende
33265,7.836,82,Nordgaaende
33259,7.845,82,Nordgaaende
33253,7.855,82,Nordgaaende
33247,7.866,82,Nordgaaende
33241,7.878,82,Nordgaaende
33235,7.891,82,Nordgaaende
33229,7.905,82,Nordgaaende
33223,7.92,82,Nordgaaende
33217,7.936,82,Nordgaaende
33211,7.952,82,Nordgaaende
33205,7.969,82,Nordgaaende
33199,7.987,82,Nordgaaende
33193,8.005,82,Nordgaaende
33187,8.023,82,Nordgaaende
33181,8.041,82,Nordgaaende
33175,8.06,82,Nordgaaende
33169,8.079,82,Nordgaaende
33163,8.098,82,Nordgaaende
33157,8.117,82,Nordgaaende
33151,8.136,82,Nordgaaende
33145,8.155,82,Nordgaaende
33139,8.174,82,Nordgaaende
33133,8.194,82,Nordgaaende
33127,8.214,82,Nordgaaende
33121,8.235,82,Nordgaaende
33115,8.256,82,Nordgaaende
33109,8.278,82,Nordgaaende
33103,8.3,82,Nordgaaende
33097,8.323,82,Nordgaaende
33091,8.346,82,Nordgaaende
33085,8.369,82,Nordgaaende
33079,8.393,82,Nordgaaende
33073,8.417,82,Nordgaaende
33067,8.441,82,Nordgaaende
33061,8.465,82,Nordgaaende
33055,8.489,82,Nordgaaende
33049,8.513,82,Nordgaaende
33043,8.537,82,Nordgaaende
33037,8.561,82,Nordgaaende
33031,8.585,82,Nordgaaende
33025,8.609,82,Nordgaaende
33019,8.633,82,Nordgaaende
33013,8.657,82,Nordgaaende
33007,8.681,82,Nordgaaende
33001,8.705,82,Nordgaaende
32995,8.729,82,Nordgaaende
32989,8.753,82,Nordgaaende
32983,8.777,82,Nordgaaende
32977,8.801,82,Nordgaaende
32971,8.825,82,Nordgaaende
32965,8.849,82,Nordgaaende
32959,8.873,82,Nordgaaende
32953,8.897,82,Nordgaaende
32947,8.921,82,Nordgaaende
32941,8.945,82,Nordgaaende
32935,8.969,82,Nordgaaende
32929,8.993,82,Nordgaaende
32923,9.017,82,Nordgaaende
32917,9.041,82,Nordgaaende
32911,9.065,82,Nordgaaende
32905,9.09,82,Nordgaaende
32899,9.115,82,Nordgaaende
32893,9.139,82,Nordgaaende
32887,9.163,82,Nordgaaende
32881,9.188,82,Nordgaaende
32875,9.213,82,Nordgaaende
32869,9.237,82,Nordgaaende
32863,9.261,82,Nordgaaende
32857,9.285,82,Nordgaaende
32851,9.309,82,Nordgaaende
32845,9.333,82,Nordgaaende
32839,9.357,82,Nordgaaende
32833,9.382,82,Nordgaaende
32827,9.407,82,Nordgaaende
32821,9.432,82,Nordgaaende
32815,9.458,82,Nordgaaende
32809,9.484,82,Nordgaaende
32803,9.51,82,Nordgaaende
32797,9.537,82,Nordgaaende
32791,9.564,82,Nordgaaende
32785,9.591,82,Nordgaaende
32779,9.619,82,Nordgaaende
32773,9.647,82,Nordgaaende
32767,9.675,82,Nordgaaende
32761,9.703,82,Nordgaaende
32755,9.732,82,Nordgaaende
32749,9.761,82,Nordgaaende
32743,9.79,82,Nordgaaende
32737,9.819,82,Nordgaaende
32731,9.848,82,Nordgaaende
32725,9.877,82,Nordgaaende
32719,9.906,82,Nordgaaende
32713,9.935,82,Nordgaaende
32707,9.963,82,Nordgaaende
32701,9.991,82,Nordgaaende
32695,10.019,82,Nordgaaende
32689,10.046,82,Nordgaaende
32683,10.073,82,Nordgaaende
32677,10.099,82,Nordgaaende
32671,10.125,82,Nordgaaende
32665,10.15,82,Nordgaaende
32659,10.175,82,Nordgaaende
32653,10.199,82,Nordgaaende
32647,10.223,82,Nordgaaende
32641,10.247,82,Nordgaaende
32635,10.27,82,Nordgaaende
32629,10.293,82,Nordgaaende
32623,10.315,82,Nordgaaende
32617,10.337,82,Nordgaaende
32611,10.358,82,Nordgaaende
32605,10.379,82,Nordgaaende
32599,10.399,82,Nordgaaende
32593,10.418,82,Nordgaaende
32587,10.436,82,Nordgaaende
32581,10.454,82,Nordgaaende
32575,10.471,82,Nordgaaende
32569,10.487,82,Nordgaaende
32563,10.502,82,Nordgaaende
32557,10.517,82,Nordgaaende
32551,10.531,82,Nordgaaende
32545,10.544,82,Nordgaaende
32539,10.557,82,Nordgaaende
32533,10.569,82,Nordgaaende
32527,10.58,82,Nordgaaende
32521,10.591,82,Nordgaaende
32515,10.602,82,Nordgaaende
32509,10.613,82,Nordgaaende
32503,10.624,82,Nordgaaende
32497,10.635,82,Nordgaaende
32491,10.646,82,Nordgaaende
32485,10.657,82,Nordgaaende
32479,10.668,82,Nordgaaende
32473,10.679,82,Nordgaaende
32467,10.69,82,Nordgaaende
32461,10.701,82,Nordgaaende
32455,10.712,82,Nordgaaende
32449,10.723,82,Nordgaaende
32443,10.734,82,Nordgaaende
32437,10.745,82,Nordgaaende
32431,10.756,82,Nordgaaende
32425,10.767,82,Nordgaaende
32419,10.778,82,Nordgaaende
32413,10.789,82,Nordgaaende
32407,10.8,82,Nordgaaende
32401,10.811,82,Nordgaaende
32395,10.822,82,Nordgaaende
32389,10.833,82,Nordgaaende
32383,10.844,82,Nordgaaende
32377,10.855,82,Nordgaaende
32371,10.866,82,Nordgaaende
32365,10.877,82,Nordgaaende
32359,10.888,82,Nordgaaende
32353,10.899,82,Nordgaaende
32347,10.91,82,Nordgaaende
32341,10.921,82,Nordgaaende
32335,10.932,82,Nordgaaende
32329,10.943,82,Nordgaaende
32323,10.954,82,Nordgaaende
32317,10.965,82,Nordgaaende
32311,10.976,82,Nordgaaende
32305,10.987,82,Nordgaaende
32299,10.998,82,Nordgaaende
32293,11.009,82,Nordgaaende
32287,11.02,82,Nordgaaende
32281,11.031,82,Nordgaaende
32275,11.042,82,Nordgaaende
32269,11.053,82,Nordgaaende
32263,11.064,82,Nordgaaende
32257,11.075,82,Nordgaaende
32251,11.086,82,Nordgaaende
32245,11.097,82,Nordgaaende
32239,11.108,82,Nordgaaende
32233,11.119,82,Nordgaaende
32227,11.13,82,Nordgaaende
32221,11.141,82,Nordgaaende
32215,11.152,82,Nordgaaende
32209,11.163,82,Nordgaaende
32203,11.174,82,Nordgaaende
32197,11.185,82,Nordgaaende
32191,11.196,82,Nordgaaende
32185,11.207,82,Nordgaaende
32179,11.218,82,Nordgaaende
32173,11.229,82,Nordgaaende
32167,11.24,82,Nordgaaende
32161,11.251,82,Nordgaaende
32155,11.263,82,Nordgaaende
32149,11.276,82,Nordgaaende
32143,11.289,82,Nordgaaende
32137,11.303,82,Nordgaaende
32131,11.318,82,Nordgaaende
32125,11.334,82,Nordgaaende
32119,11.35,82,Nordgaaende
32113,11.367,82,Nordgaaende
32107,11.384,82,Nordgaaende
32101,11.402,82,Nordgaaende
32095,11.421,82,Nordgaaende
32089,11.44,82,Nordgaaende
32083,11.46,82,Nordgaaende
32077,11.48,82,Nordgaaende
32071,11.501,82,Nordgaaende
32065,11.522,82,Nordgaaende
32059,11.543,82,Nordgaaende
32053,11.565,82,Nordgaaende
32047,11.587,82,Nordgaaende
32041,11.61,82,Nordgaaende
32035,11.633,82,Nordgaaende
32029,11.657,82,Nordgaaende
32023,11.681,82,Nordgaaende
32017,11.705,82,Nordgaaende
32011,11.73,82,Nordgaaende
32005,11.755,82,Nordgaaende
31999,11.78,82,Nordgaaende
31993,11.806,82,Nordgaaende
31987,11.832,82,Nordgaaende
31981,11.858,82,Nordgaaende
31975,11.884,82,Nordgaaende
31969,11.91,82,Nordgaaende
31963,11.936,82,Nordgaaende
31957,11.962,82,Nordgaaende
31951,11.988,82,Nordgaaende
31945,12.014,82,Nordgaaende
31939,12.04,82,Nordgaaende
31933,12.066,82,Nordgaaende
31927,12.092,82,Nordgaaende
31921,12.118,82,Nordgaaende
31915,12.143,82,Nordgaaende
31909,12.168,82,Nordgaaende
31903,12.193,82,Nordgaaende
31897,12.217,82,Nordgaaende
31891,12.241,82,Nordgaaende
31885,12.265,82,Nordgaaende
31879,12.288,82,Nordgaaende
31873,12.311,82,Nordgaaende
31867,12.334,82,Nordgaaende
31861,12.356,82,Nordgaaende
31855,12.378,82,Nordgaaende
31849,12.4,82,Nordgaaende
31843,12.421,82,Nordgaaende
31837,12.441,82,Nordgaaende
31831,12.461,82,Nordgaaende
31825,12.48,82,Nordgaaende
31819,12.499,82,Nordgaaende
31813,12.518,82,Nordgaaende
31807,12.537,82,Nordgaaende
31801,12.557,82,Nordgaaende
31795,12.577,82,Nordgaaende
31789,12.598,82,Nordgaaende
31783,12.62,82,Nordgaaende
31777,12.642,82,Nordgaaende
31771,12.664,82,Nordgaaende
31765,12.686,82,Nordgaaende
31759,12.709,82,Nordgaaende
31753,12.732,82,Nordgaaende
31747,12.754,82,Nordgaaende
31741,12.776,82,Nordgaaende
31735,12.798,82,Nordgaaende
31729,12.82,82,Nordgaaende
31723,12.842,82,Nordgaaende
31717,12.864,82,Nordgaaende
31711,12.886,82,Nordgaaende
31705,12.908,82,Nordgaaende
31699,12.93,82,Nordgaaende
31693,12.952,82,Nordgaaende
31687,12.974,82,Nordgaaende
31681,12.996,82,Nordgaaende
31675,13.018,82,Nordgaaende
31669,13.04,82,Nordgaaende
31663,13.062,82,Nordgaaende
31657,13.084,82,Nordgaaende
31651,13.105,82,Nordgaaende
31645,13.126,82,Nordgaaende
31639,13.147,82,Nordgaaende
31633,13.167,82,Nordgaaende
31627,13.186,82,Nordgaaende
31621,13.205,82,Nordgaaende
31615,13.223,82,Nordgaaende
31609,13.24,82,Nordgaaende
31603,13.257,82,Nordgaaende
31597,13.273,82,Nordgaaende
31591,13.288,82,Nordgaaende
31585,13.303,82,Nordgaaende
31579,13.317,82,Nordgaaende
31573,13.33,82,Nordgaaende
31567,13.343,82,Nordgaaende
31561,13.355,82,Nordgaaende
31555,13.366,82,Nordgaaende
31549,13.377,82,Nordgaaende
31543,13.387,82,Nordgaaende
31537,13.396,82,Nordgaaende
31531,13.404,82,Nordgaaende
31525,13.412,82,Nordgaaende
31519,13.419,82,Nordgaaende
31513,13.425,82,Nordgaaende
31507,13.431,82,Nordgaaende
31501,13.436,82,Nordgaaende
31495,13.44,82,Nordgaaende
31489,13.444,82,Nordgaaende
31483,13.447,82,Nordgaaende
31477,13.449,82,Nordgaaende
31471,13.451,82,Nordgaaende
31465,13.452,82,Nordgaaende
31327,13.453,82,Nordgaaende
31321,13.454,82,Nordgaaende
31315,13.455,82,Nordgaaende
31309,13.457,82,Nordgaaende
31303,13.46,82,Nordgaaende
31297,13.464,82,Nordgaaende
31291,13.469,82,Nordgaaende
31285,13.475,82,Nordgaaende
31279,13.483,82,Nordgaaende
31273,13.492,82,Nordgaaende
31267,13.502,82,Nordgaaende
31261,13.514,82,Nordgaaende
31255,13.527,82,Nordgaaende
31249,13.54,82,Nordgaaende
31243,13.554,82,Nordgaaende
31237,13.569,82,Nordgaaende
31231,13.585,82,Nordgaaende
31225,13.602,82,Nordgaaende
31219,13.619,82,Nordgaaende
31213,13.637,82,Nordgaaende
31207,13.656,82,Nordgaaende
31201,13.675,82,Nordgaaende
31195,13.695,82,Nordgaaende
31189,13.715,82,Nordgaaende
31183,13.736,82,Nordgaaende
31177,13.757,82,Nordgaaende
31171,13.778,82,Nordgaaende
31165,13.799,82,Nordgaaende
31159,13.82,82,Nordgaaende
31153,13.841,82,Nordgaaende
31147,13.862,82,Nordgaaende
31141,13.884,82,Nordgaaende
31135,13.906,82,Nordgaaende
31129,13.928,82,Nordgaaende
31123,13.95,82,Nordgaaende
31117,13.972,82,Nordgaaende
31111,13.994,82,Nordgaaende
31105,14.016,82,Nordgaaende
31099,14.038,82,Nordgaaende
31093,14.06,82,Nordgaaende
31087,14.082,82,Nordgaaende
31081,14.104,82,Nordgaaende
31075,14.126,82,Nordgaaende
31069,14.149,82,Nordgaaende
31063,14.172,82,Nordgaaende
31057,14.195,82,Nordgaaende
31051,14.219,82,Nordgaaende
31045,14.243,82,Nordgaaende
31039,14.267,82,Nordgaaende
31033,14.291,82,Nordgaaende
31027,14.315,82,Nordgaaende
31021,14.339,82,Nordgaaende
31015,14.363,82,Nordgaaende
31009,14.387,82,Nordgaaende
31003,14.411,82,Nordgaaende
30997,14.435,82,Nordgaaende
30991,14.459,82,Nordgaaende
30985,14.483,82,Nordgaaende
30979,14.507,82,Nordgaaende
30973,14.531,82,Nordgaaende
30967,14.555,82,Nordgaaende
30961,14.579,82,Nordgaaende
30955,14.603,82,Nordgaaende
30949,14.627,82,Nordgaaende
30943,14.651,82,Nordgaaende
30937,14.675,82,Nordgaaende
30931,14.699,82,Nordgaaende
30925,14.723,82,Nordgaaende
30919,14.747,82,Nordgaaende
30913,14.771,82,Nordgaaende
30907,14.795,82,Nordgaaende
30901,14.819,82,Nordgaaende
30895,14.843,82,Nordgaaende
30889,14.867,82,Nordgaaende
30883,14.891,82,Nordgaaende
30877,14.915,82,Nordgaaende
30871,14.939,82,Nordgaaende
30865,14.963,82,Nordgaaende
30859,14.987,82,Nordgaaende
30853,15.011,82,Nordgaaende
30847,15.035,82,Nordgaaende
30841,15.059,82,Nordgaaende
30835,15.083,82,Nordgaaende
30829,15.107,82,Nordgaaende
30823,15.131,82,Nordgaaende
30817,15.155,82,Nordgaaende
30811,15.179,82,Nordgaaende
30805,15.203,82,Nordgaaende
30799,15.227,82,Nordgaaende
30793,15.252,82,Nordgaaende
30787,15.277,82,Nordgaaende
30781,15.302,82,Nordgaaende
30775,15.327,82,Nordgaaende
30769,15.352,82,Nordgaaende
30763,15.377,82,Nordgaaende
30757,15.402,82,Nordgaaende
30751,15.427,82,Nordgaaende
30745,15.452,82,Nordgaaende
30739,15.476,82,Nordgaaende
30733,15.5,82,Nordgaaende
30727,15.524,82,Nordgaaende
30721,15.548,82,Nordgaaende
30715,15.572,82,Nordgaaende
30709,15.596,82,Nordgaaende
30703,15.62,82,Nordgaaende
30697,15.644,82,Nordgaaende
30691,15.668,82,Nordgaaende
30685,15.692,82,Nordgaaende
30679,15.716,82,Nordgaaende
30673,15.74,82,Nordgaaende
30667,15.764,82,Nordgaaende
30661,15.788,82,Nordgaaende
30655,15.812,82,Nordgaaende
30649,15.836,82,Nordgaaende
30643,15.86,82,Nordgaaende
30637,15.884,82,Nordgaaende
30631,15.908,82,Nordgaaende
30625,15.932,82,Nordgaaende
30619,15.956,82,Nordgaaende
30613,15.98,82,Nordgaaende
30607,16.004,82,Nordgaaende
30601,16.028,82,Nordgaaende
30595,16.053,82,Nordgaaende
30589,16.078,82,Nordgaaende
30583,16.103,82,Nordgaaende
30577,16.128,82,Nordgaaende
30571,16.153,82,Nordgaaende
30565,16.178,82,Nordgaaende
30559,16.203,82,Nordgaaende
30553,16.228,82,Nordgaaende
30547,16.253,82,Nordgaaende
30541,16.278,82,Nordgaaende
30535,16.303,82,Nordgaaende
30529,16.327,82,Nordgaaende
30523,16.351,82,Nordgaaende
30517,16.376,82,Nordgaaende
30511,16.4,82,Nordgaaende
30505,16.424,82,Nordgaaende
30499,16.449,82,Nordgaaende
30493,16.474,82,Nordgaaende
30487,16.499,82,Nordgaaende
30481,16.524,82,Nordgaaende
30475,16.549,82,Nordgaaende
30469,16.574,82,Nordgaaende
30463,16.599,82,Nordgaaende
30457,16.624,82,Nordgaaende
30451,16.649,82,Nordgaaende
30445,16.674,82,Nordgaaende
30439,16.699,82,Nordgaaende
30433,16.724,82,Nordgaaende
30427,16.749,82,Nordgaaende
30421,16.774,82,Nordgaaende
30415,16.799,82,Nordgaaende
30409,16.824,82,Nordgaaende
30403,16.849,82,Nordgaaende
30397,16.874,82,Nordgaaende
30391,16.899,82,Nordgaaende
30385,16.924,82,Nordgaaende
30379,16.949,82,Nordgaaende
30373,16.974,82,Nordgaaende
30367,16.999,82,Nordgaaende
30361,17.024,82,Nordgaaende
30355,17.049,82,Nordgaaende
30349,17.074,82,Nordgaaende
30343,17.099,82,Nordgaaende
30337,17.124,82,Nordgaaende
30331,17.149,82,Nordgaaende
30325,17.174,82,Nordgaaende
30319,17.199,82,Nordgaaende
30313,17.224,82,Nordgaaende
30307,17.249,82,Nordgaaende
30301,17.274,82,Nordgaaende
30295,17.299,82,Nordgaaende
30289,17.324,82,Nordgaaende
30283,17.348,82,Nordgaaende
30277,17.372,82,Nordgaaende
30271,17.396,82,Nordgaaende
30265,17.42,82,Nordgaaende
30259,17.443,82,Nordgaaende
30253,17.466,82,Nordgaaende
30247,17.489,82,Nordgaaende
30241,17.511,82,Nordgaaende
30235,17.533,82,Nordgaaende
30229,17.555,82,Nordgaaende
30223,17.577,82,Nordgaaende
30217,17.599,82,Nordgaaende
30211,17.621,82,Nordgaaende
30205,17.643,82,Nordgaaende
30199,17.665,82,Nordgaaende
30193,17.687,82,Nordgaaende
30187,17.709,82,Nordgaaende
30181,17.731,82,Nordgaaende
30175,17.753,82,Nordgaaende
30169,17.775,82,Nordgaaende
30163,17.797,82,Nordgaaende
30157,17.819,82,Nordgaaende
30151,17.841,82,Nordgaaende
30145,17.863,82,Nordgaaende
30139,17.885,82,Nordgaaende
30133,17.907,82,Nordgaaende
30127,17.929,82,Nordgaaende
30121,17.951,82,Nordgaaende
30115,17.973,82,Nordgaaende
30109,17.995,82,Nordgaaende
30103,18.017,82,Nordgaaende
30097,18.039,82,Nordgaaende
30091,18.061,82,Nordgaaende
30085,18.083,82,Nordgaaende
30079,18.105,82,Nordgaaende
30073,18.127,82,Nordgaaende
30067,18.149,82,Nordgaaende
30061,18.17,82,Nordgaaende
30055,18.191,82,Nordgaaende
30049,18.212,82,Nordgaaende
30043,18.232,82,Nordgaaende
30037,18.251,82,Nordgaaende
30031,18.269,82,Nordgaaende
30025,18.287,82,Nordgaaende
30019,18.304,82,Nordgaaende
30013,18.32,82,Nordgaaende
30007,18.336,82,Nordgaaende
30001,18.351,82,Nordgaaende
29995,18.365,82,Nordgaaende
29989,18.379,82,Nordgaaende
29983,18.392,82,Nordgaaende
29977,18.404,82,Nordgaaende
29971,18.416,82,Nordgaaende
29965,18.427,82,Nordgaaende
29959,18.437,82,Nordgaaende
29953,18.447,82,Nordgaaende
29947,18.456,82,Nordgaaende
29941,18.464,82,Nordgaaende
29935,18.472,82,Nordgaaende
29929,18.479,82,Nordgaaende
29923,18.485,82,Nordgaaende
29917,18.49,82,Nordgaaende
29911,18.495,82,Nordgaaende
29905,18.499,82,Nordgaaende
29899,18.502,82,Nordgaaende
29893,18.505,82,Nordgaaende
29887,18.507,82,Nordgaaende
29881,18.508,82,Nordgaaende
29671,18.509,82,Nordgaaende
29665,18.51,82,Nordgaaende
29659,18.511,82,Nordgaaende
29653,18.513,82,Nordgaaende
29647,18.516,82,Nordgaaende
29641,18.52,82,Nordgaaende
29635,18.525,82,Nordgaaende
29629,18.531,82,Nordgaaende
29623,18.538,82,Nordgaaende
29617,18.547,82,Nordgaaende
29611,18.557,82,Nordgaaende
29605,18.568,82,Nordgaaende
29599,18.58,82,Nordgaaende
29593,18.593,82,Nordgaaende
29587,18.607,82,Nordgaaende
29581,18.622,82,Nordgaaende
29575,18.638,82,Nordgaaende
29569,18.654,82,Nordgaaende
29563,18.671,82,Nordgaaende
29557,18.689,82,Nordgaaende
29551,18.707,82,Nordgaaende
29545,18.726,82,Nordgaaende
29539,18.746,82,Nordgaaende
29533,18.766,82,Nordgaaende
29527,18.787,82,Nordgaaende
29521,18.808,82,Nordgaaende
29515,18.829,82,Nordgaaende
29509,18.85,82,Nordgaaende
29503,18.871,82,Nordgaaende
29497,18.892,82,Nordgaaende
29491,18.913,82,Nordgaaende
29485,18.935,82,Nordgaaende
29479,18.957,82,Nordgaaende
29473,18.979,82,Nordgaaende
29467,19.001,82,Nordgaaende
29461,19.023,82,Nordgaaende
29455,19.045,82,Nordgaaende
29449,19.067,82,Nordgaaende
29443,19.089,82,Nordgaaende
29437,19.111,82,Nordgaaende
29431,19.133,82,Nordgaaende
29425,19.155,82,Nordgaaende
29419,19.177,82,Nordgaaende
29413,19.199,82,Nordgaaende
29407,19.221,82,Nordgaaende
29401,19.244,82,Nordgaaende
29395,19.267,82,Nordgaaende
29389,19.29,82,Nordgaaende
29383,19.313,82,Nordgaaende
29377,19.337,82,Nordgaaende
29371,19.361,82,Nordgaaende
29365,19.385,82,Nordgaaende
29359,19.409,82,Nordgaaende
29353,19.433,82,Nordgaaende
29347,19.457,82,Nordgaaende
29341,19.481,82,Nordgaaende
29335,19.505,82,Nordgaaende
29329,19.529,82,Nordgaaende
29323,19.553,82,Nordgaaende
29317,19.578,82,Nordgaaende
29311,19.603,82,Nordgaaende
29305,19.629,82,Nordgaaende
29299,19.655,82,Nordgaaende
29293,19.681,82,Nordgaaende
29287,19.707,82,Nordgaaende
29281,19.733,82,Nordgaaende
29275,19.759,82,Nordgaaende
29269,19.785,82,Nordgaaende
29263,19.812,82,Nordgaaende
29257,19.839,82,Nordgaaende
29251,19.866,82,Nordgaaende
