type,bane_nr,busbar_name,lower_existing_line_name,percent
R,81,81-000.288-R-2,81-0.28-R,72.72727272727259
R,81,81-000.277-R-2,81-0.241-R,92.3076923076923
R,81,81-000.266-R-2,81-0.241-R,64.1025641025641
R,81,81-000.255-R-2,81-0.241-R,35.8974358974359
R,81,81-000.244-R-2,81-0.241-R,7.6923076923076925
R,81,81-000.233-R-2,81-0.215-R,69.23076923076931
R,81,81-000.222-R-2,81-0.215-R,26.923076923076948
R,81,81-000.211-R-2,81-0.0-R,98.13953488372093
R,81,81-000.200-R-2,81-0.0-R,93.0232558139535
R,81,81-000.189-R-2,81-0.0-R,87.90697674418605
R,81,81-000.178-R-2,81-0.0-R,82.7906976744186
R,81,81-000.167-R-2,81-0.0-R,77.67441860465117
R,81,81-000.156-R-2,81-0.0-R,72.55813953488372
R,81,81-000.145-R-2,81-0.0-R,67.44186046511628
R,81,81-000.134-R-2,81-0.0-R,62.32558139534884
R,81,81-000.123-R-2,81-0.0-R,57.20930232558139
R,81,81-000.112-R-2,81-0.0-R,52.093023255813954
R,81,81-000.101-R-2,81-0.0-R,46.97674418604652
R,81,81-000.090-R-2,81-0.0-R,41.860465116279066
R,81,81-000.079-R-2,81-0.0-R,36.74418604651163
R,81,81-000.068-R-2,81-0.0-R,31.627906976744192
R,81,81-000.057-R-2,81-0.0-R,26.51162790697675
R,81,81-000.046-R-2,81-0.0-R,21.3953488372093
R,81,81-000.035-R-2,81-0.0-R,16.27906976744186
R,81,81-000.024-R-2,81-0.0-R,11.162790697674419
R,81,81-000.013-R-2,81-0.0-R,6.046511627906977
R,81,81-000.002-R-2,81-0.0-R,0.9302325581395349
R,82,82-000.095-R-2,82-0.092-R,6.250000000000004
R,82,82-000.097-R-2,82-0.092-R,10.416666666666673
R,82,82-000.098-R-2,82-0.092-R,12.500000000000009
R,82,82-000.099-R-2,82-0.092-R,14.583333333333343
R,82,82-000.100-R-2,82-0.092-R,16.66666666666668
R,82,82-000.101-R-2,82-0.092-R,18.75000000000001
R,82,82-000.103-R-2,82-0.092-R,22.91666666666665
R,82,82-000.106-R-2,82-0.092-R,29.16666666666665
R,82,82-000.110-R-2,82-0.092-R,37.49999999999999
R,82,82-000.115-R-2,82-0.092-R,47.916666666666664
R,82,82-000.121-R-2,82-0.092-R,60.41666666666664
R,82,82-000.128-R-2,82-0.092-R,74.99999999999999
R,82,82-000.136-R-2,82-0.092-R,91.66666666666666
R,82,82-000.145-R-2,82-0.14-R,29.411764705882238
R,82,82-000.155-R-2,82-0.14-R,88.23529411764704
R,82,82-000.166-R-2,82-0.157-R,90.0
R,82,82-000.178-R-2,82-0.167-R,13.25301204819275
R,82,82-000.191-R-2,82-0.167-R,28.915662650602403
R,82,82-000.204-R-2,82-0.167-R,44.57831325301203
R,82,82-000.218-R-2,82-0.167-R,61.44578313253012
R,82,82-000.232-R-2,82-0.167-R,78.31325301204821
R,82,82-000.246-R-2,82-0.167-R,95.18072289156626
R,82,82-000.260-R-2,82-0.25-R,25.000000000000032
R,82,82-000.274-R-2,82-0.25-R,60.000000000000085
R,82,82-000.288-R-2,82-0.25-R,95.0
R,82,82-000.302-R-2,82-0.29-R,48.0
R,82,82-000.316-R-2,82-0.315-R,2.8571428571428616
R,82,82-000.330-R-2,82-0.315-R,42.857142857142925
R,82,82-000.344-R-2,82-0.315-R,82.85714285714283
R,82,82-000.358-R-2,82-0.35-R,40.0
R,82,82-000.372-R-2,82-0.37-R,0.615384615384616
R,82,82-000.386-R-2,82-0.37-R,4.923076923076928
R,82,82-000.400-R-2,82-0.37-R,9.230769230769239
R,82,82-000.414-R-2,82-0.37-R,13.538461538461535
R,82,82-000.428-R-2,82-0.37-R,17.846153846153847
R,82,82-000.442-R-2,82-0.37-R,22.15384615384616
R,82,82-000.455-R-2,82-0.37-R,26.15384615384616
R,82,82-000.468-R-2,82-0.37-R,30.15384615384617
R,82,82-000.481-R-2,82-0.37-R,34.15384615384616
R,82,82-000.494-R-2,82-0.37-R,38.15384615384616
R,82,82-000.507-R-2,82-0.37-R,42.15384615384616
R,82,82-000.520-R-2,82-0.37-R,46.15384615384617
R,82,82-000.533-R-2,82-0.37-R,50.153846153846175
R,82,82-000.546-R-2,82-0.37-R,54.153846153846175
R,82,82-000.559-R-2,82-0.37-R,58.153846153846175
R,82,82-000.572-R-2,82-0.37-R,62.153846153846146
R,82,82-000.585-R-2,82-0.37-R,66.15384615384615
R,82,82-000.598-R-2,82-0.37-R,70.15384615384616
R,82,82-000.611-R-2,82-0.37-R,74.15384615384616
R,82,82-000.624-R-2,82-0.37-R,78.15384615384616
R,82,82-000.637-R-2,82-0.37-R,82.15384615384616
R,82,82-000.650-R-2,82-0.37-R,86.15384615384617
R,82,82-000.663-R-2,82-0.37-R,90.15384615384617
R,82,82-000.676-R-2,82-0.37-R,94.15384615384617
R,82,82-000.689-R-2,82-0.37-R,98.15384615384615
R,82,82-000.702-R-2,82-0.695-R,20.0
R,82,82-000.715-R-2,82-0.695-R,57.14285714285714
R,82,82-000.728-R-2,82-0.695-R,94.28571428571428
R,82,82-000.741-R-2,82-0.73-R,2.972972972972975
R,82,82-000.754-R-2,82-0.73-R,6.486486486486491
R,82,82-000.767-R-2,82-0.73-R,10.000000000000005
R,82,82-000.780-R-2,82-0.73-R,13.513513513513523
R,82,82-000.793-R-2,82-0.73-R,17.027027027027035
R,82,82-000.806-R-2,82-0.73-R,20.540540540540555
R,82,82-000.819-R-2,82-0.73-R,24.05405405405404
R,82,82-000.832-R-2,82-0.73-R,27.56756756756755
R,82,82-000.845-R-2,82-0.73-R,31.08108108108107
R,82,82-000.858-R-2,82-0.73-R,34.59459459459458
R,82,82-000.871-R-2,82-0.73-R,38.108108108108105
R,82,82-000.884-R-2,82-0.73-R,41.62162162162162
R,82,82-000.897-R-2,82-0.73-R,45.13513513513514
R,82,82-000.910-R-2,82-0.73-R,48.648648648648646
R,82,82-000.923-R-2,82-0.73-R,52.16216216216216
R,82,82-000.936-R-2,82-0.73-R,55.675675675675684
R,82,82-000.949-R-2,82-0.73-R,59.189189189189165
R,82,82-000.962-R-2,82-0.73-R,62.70270270270268
R,82,82-000.975-R-2,82-0.73-R,66.2162162162162
R,82,82-000.988-R-2,82-0.73-R,69.72972972972971
R,82,82-001.001-R-2,82-0.73-R,73.2432432432432
R,82,82-001.014-R-2,82-0.73-R,76.75675675675674
R,82,82-001.026-R-2,82-0.73-R,80.0
R,82,82-001.038-R-2,82-0.73-R,83.24324324324324
R,82,82-001.050-R-2,82-0.73-R,86.48648648648648
R,82,82-001.061-R-2,82-0.73-R,89.45945945945942
R,82,82-001.072-R-2,82-0.73-R,92.43243243243244
R,82,82-001.083-R-2,82-0.73-R,95.40540540540538
R,82,82-001.093-R-2,82-0.73-R,98.10810810810807
R,82,82-001.102-R-2,82-1.1-R,2.3529411764705914
R,82,82-001.111-R-2,82-1.1-R,12.941176470588122
R,82,82-001.119-R-2,82-1.1-R,22.352941176470488
R,82,82-001.127-R-2,82-1.1-R,31.76470588235285
R,82,82-001.134-R-2,82-1.1-R,39.999999999999794
R,82,82-001.140-R-2,82-1.1-R,47.05882352941156
R,82,82-001.146-R-2,82-1.1-R,54.11764705882334
R,82,82-001.151-R-2,82-1.1-R,59.99999999999994
R,82,82-001.155-R-2,82-1.1-R,64.70588235294113
R,82,82-001.159-R-2,82-1.1-R,69.41176470588232
R,82,82-001.162-R-2,82-1.1-R,72.94117647058806
R,82,82-001.164-R-2,82-1.1-R,75.29411764705866
R,82,82-001.166-R-2,82-1.1-R,77.64705882352925
R,82,82-001.167-R-2,82-1.1-R,78.82352941176468
R,82,82-001.168-R-2,82-1.1-R,79.99999999999984
R,82,82-001.169-R-2,82-1.1-R,81.17647058823528
R,82,82-001.170-R-2,82-1.1-R,82.35294117647044
R,82,82-001.172-R-2,82-1.1-R,84.70588235294103
R,82,82-001.175-R-2,82-1.1-R,88.23529411764704
R,82,82-001.178-R-2,82-1.1-R,91.7647058823528
R,82,82-001.182-R-2,82-1.1-R,96.47058823529399
R,82,82-001.187-R-2,82-1.185-R,0.45351473922902547
R,82,82-001.193-R-2,82-1.185-R,1.8140589569161019
R,82,82-001.200-R-2,82-1.185-R,3.401360544217666
R,82,82-001.208-R-2,82-1.185-R,5.215419501133768
R,82,82-001.218-R-2,82-1.185-R,7.482993197278896
R,82,82-001.229-R-2,82-1.185-R,9.977324263038561
R,82,82-001.241-R-2,82-1.185-R,12.698412698412714
R,82,82-001.254-R-2,82-1.185-R,15.646258503401356
R,82,82-001.268-R-2,82-1.185-R,18.820861678004533
R,82,82-001.282-R-2,82-1.185-R,21.995464852607714
R,82,82-001.297-R-2,82-1.185-R,25.396825396825378
R,82,82-001.312-R-2,82-1.185-R,28.798185941043098
R,82,82-001.327-R-2,82-1.185-R,32.19954648526076
R,82,82-001.342-R-2,82-1.185-R,35.60090702947848
R,82,82-001.357-R-2,82-1.185-R,39.002267573696145
R,82,82-001.373-R-2,82-1.185-R,42.63038548752835
R,82,82-001.389-R-2,82-1.185-R,46.25850340136055
R,82,82-001.405-R-2,82-1.185-R,49.886621315192755
R,82,82-001.421-R-2,82-1.185-R,53.51473922902497
R,82,82-001.437-R-2,82-1.185-R,57.14285714285716
R,82,82-001.453-R-2,82-1.185-R,60.770975056689366
R,82,82-001.469-R-2,82-1.185-R,64.39909297052158
R,82,82-001.485-R-2,82-1.185-R,68.02721088435378
R,82,82-001.501-R-2,82-1.185-R,71.65532879818593
R,82,82-001.517-R-2,82-1.185-R,75.28344671201813
R,82,82-001.533-R-2,82-1.185-R,78.91156462585033
R,82,82-001.549-R-2,82-1.185-R,82.53968253968254
R,82,82-001.565-R-2,82-1.185-R,86.16780045351474
R,82,82-001.581-R-2,82-1.185-R,89.79591836734696
R,82,82-001.597-R-2,82-1.185-R,93.42403628117916
R,82,82-001.613-R-2,82-1.185-R,97.05215419501137
R,82,82-001.629-R-2,82-1.626-R,4.545454545454714
R,82,82-001.645-R-2,82-1.626-R,28.787878787878956
R,82,82-001.661-R-2,82-1.626-R,53.030303030303195
R,82,82-001.677-R-2,82-1.626-R,77.27272727272744
R,82,82-001.693-R-2,82-1.692-R,0.19493177387916405
R,82,82-001.709-R-2,82-1.692-R,3.313840155945443
R,82,82-001.725-R-2,82-1.692-R,6.4327485380117215
R,82,82-001.741-R-2,82-1.692-R,9.551656920077999
R,82,82-001.756-R-2,82-1.692-R,12.475633528265115
R,82,82-001.771-R-2,82-1.692-R,15.39961013645223
R,82,82-001.786-R-2,82-1.692-R,18.32358674463939
R,82,82-001.801-R-2,82-1.692-R,21.247563352826504
R,82,82-001.816-R-2,82-1.692-R,24.17153996101366
R,82,82-001.831-R-2,82-1.692-R,27.09551656920078
R,82,82-001.846-R-2,82-1.692-R,30.019493177387936
R,82,82-001.861-R-2,82-1.692-R,32.94346978557505
R,82,82-001.876-R-2,82-1.692-R,35.867446393762165
R,82,82-001.891-R-2,82-1.692-R,38.79142300194932
R,82,82-001.906-R-2,82-1.692-R,41.71539961013643
R,82,82-001.921-R-2,82-1.692-R,44.6393762183236
R,82,82-001.936-R-2,82-1.692-R,47.56335282651071
R,82,82-001.951-R-2,82-1.692-R,50.48732943469787
R,82,82-001.966-R-2,82-1.692-R,53.41130604288497
R,82,82-001.981-R-2,82-1.692-R,56.33528265107214
R,82,82-001.996-R-2,82-1.692-R,59.25925925925925
R,82,82-002.011-R-2,82-1.692-R,62.183235867446406
R,82,82-002.026-R-2,82-1.692-R,65.10721247563347
R,82,82-002.041-R-2,82-1.692-R,68.03118908382064
R,82,82-002.056-R-2,82-1.692-R,70.95516569200781
R,82,82-002.071-R-2,82-1.692-R,73.87914230019496
R,82,82-002.085-R-2,82-1.692-R,76.60818713450291
R,82,82-002.099-R-2,82-1.692-R,79.33723196881095
R,82,82-002.113-R-2,82-1.692-R,82.0662768031189
R,82,82-002.127-R-2,82-1.692-R,84.79532163742685
R,82,82-002.141-R-2,82-1.692-R,87.52436647173488
R,82,82-002.155-R-2,82-1.692-R,90.25341130604284
R,82,82-002.169-R-2,82-1.692-R,92.98245614035088
R,82,82-002.183-R-2,82-1.692-R,95.71150097465882
R,82,82-002.197-R-2,82-1.692-R,98.44054580896686
R,82,82-002.211-R-2,82-2.205-R,3.2432432432431253
R,82,82-002.225-R-2,82-2.205-R,10.810810810810818
R,82,82-002.239-R-2,82-2.205-R,18.37837837837827
R,82,82-002.253-R-2,82-2.205-R,25.945945945945965
R,82,82-002.267-R-2,82-2.205-R,33.513513513513416
R,82,82-002.281-R-2,82-2.205-R,41.08108108108111
R,82,82-002.295-R-2,82-2.205-R,48.64864864864856
R,82,82-002.309-R-2,82-2.205-R,56.21621621621625
R,82,82-002.323-R-2,82-2.205-R,63.7837837837837
R,82,82-002.337-R-2,82-2.205-R,71.3513513513514
R,82,82-002.351-R-2,82-2.205-R,78.91891891891885
R,82,82-002.365-R-2,82-2.205-R,86.48648648648654
R,82,82-002.379-R-2,82-2.205-R,94.05405405405399
R,82,82-002.393-R-2,82-2.39-R,3.9999999999995732
R,82,82-002.407-R-2,82-2.39-R,22.666666666666618
R,82,82-002.421-R-2,82-2.39-R,41.33333333333307
R,82,82-002.435-R-2,82-2.39-R,60.00000000000012
R,82,82-002.449-R-2,82-2.39-R,78.66666666666657
R,82,82-002.462-R-2,82-2.39-R,96.00000000000043
R,82,82-002.475-R-2,82-2.465-R,30.30303030303067
R,82,82-002.487-R-2,82-2.465-R,66.66666666666666
R,82,82-002.509-R-2,82-2.498-R,21.56862745097988
R,82,82-002.519-R-2,82-2.498-R,41.17647058823535
R,82,82-002.528-R-2,82-2.498-R,58.82352941176465
R,82,82-002.537-R-2,82-2.498-R,76.47058823529397
R,82,82-002.545-R-2,82-2.498-R,92.156862745098
R,82,82-002.552-R-2,82-2.549-R,5.882352941176675
R,82,82-002.559-R-2,82-2.549-R,19.607843137255294
R,82,82-002.565-R-2,82-2.549-R,31.372549019607774
R,82,82-002.570-R-2,82-2.549-R,41.176470588234984
R,82,82-002.575-R-2,82-2.549-R,50.980392156863076
R,82,82-002.579-R-2,82-2.549-R,58.823529411765016
R,82,82-002.582-R-2,82-2.549-R,64.70588235294082
R,82,82-002.584-R-2,82-2.549-R,68.62745098039223
R,82,82-002.586-R-2,82-2.549-R,72.54901960784275
R,82,82-002.587-R-2,82-2.549-R,74.5098039215689
R,82,82-002.588-R-2,82-2.549-R,76.47058823529417
R,82,82-002.589-R-2,82-2.549-R,78.43137254901944
R,82,82-002.590-R-2,82-2.549-R,80.3921568627447
R,82,82-002.592-R-2,82-2.549-R,84.3137254901961
R,82,82-002.595-R-2,82-2.549-R,90.19607843137278
R,82,82-002.599-R-2,82-2.549-R,98.03921568627473
R,82,82-002.604-R-2,82-2.6-R,6.779661016949191
R,82,82-002.610-R-2,82-2.6-R,16.9491525423726
R,82,82-002.617-R-2,82-2.6-R,28.81355932203387
R,82,82-002.625-R-2,82-2.6-R,42.37288135593226
R,82,82-002.634-R-2,82-2.6-R,57.62711864406774
R,82,82-002.644-R-2,82-2.6-R,74.5762711864411
R,82,82-002.656-R-2,82-2.6-R,94.91525423728866
R,82,82-002.668-R-2,82-2.659-R,14.516129032258549
R,82,82-002.681-R-2,82-2.659-R,35.48387096774216
R,82,82-002.695-R-2,82-2.659-R,58.06451612903205
R,82,82-002.709-R-2,82-2.659-R,80.64516129032265
R,82,82-002.724-R-2,82-2.721-R,3.3707865168540616
R,82,82-002.739-R-2,82-2.721-R,20.22471910112337
R,82,82-002.754-R-2,82-2.721-R,37.07865168539318
R,82,82-002.769-R-2,82-2.721-R,53.93258426966299
R,82,82-002.784-R-2,82-2.721-R,70.7865168539323
R,82,82-002.799-R-2,82-2.721-R,87.64044943820211
R,82,82-002.814-R-2,82-2.81-R,1.1049723756906085
R,82,82-002.829-R-2,82-2.81-R,5.248618784530421
R,82,82-002.844-R-2,82-2.81-R,9.39226519337011
R,82,82-002.859-R-2,82-2.81-R,13.535911602209922
R,82,82-002.874-R-2,82-2.81-R,17.679558011049735
R,82,82-002.889-R-2,82-2.81-R,21.823204419889425
R,82,82-002.904-R-2,82-2.81-R,25.96685082872924
R,82,82-002.919-R-2,82-2.81-R,30.11049723756905
R,82,82-002.934-R-2,82-2.81-R,34.25414364640886
R,82,82-002.949-R-2,82-2.81-R,38.39779005524855
R,82,82-002.964-R-2,82-2.81-R,42.54143646408836
R,82,82-002.979-R-2,82-2.81-R,46.68508287292818
R,82,82-002.994-R-2,82-2.81-R,50.828729281767984
R,82,82-003.009-R-2,82-2.81-R,54.97237569060768
R,82,82-003.024-R-2,82-2.81-R,59.116022099447484
R,82,82-003.039-R-2,82-2.81-R,63.259668508287305
R,82,82-003.054-R-2,82-2.81-R,67.40331491712699
R,82,82-003.069-R-2,82-2.81-R,71.5469613259668
R,82,82-003.084-R-2,82-2.81-R,75.69060773480662
R,82,82-003.099-R-2,82-2.81-R,79.83425414364643
R,82,82-003.113-R-2,82-2.81-R,83.70165745856349
R,82,82-003.127-R-2,82-2.81-R,87.56906077348057
R,82,82-003.141-R-2,82-2.81-R,91.43646408839776
R,82,82-003.155-R-2,82-2.81-R,95.30386740331483
R,82,82-003.169-R-2,82-2.81-R,99.17127071823202
R,82,82-003.183-R-2,82-3.179-R,12.5
R,82,82-003.197-R-2,82-3.179-R,56.25000000000069
R,82,82-003.225-R-2,82-3.211-R,35.000000000000554
R,82,82-003.239-R-2,82-3.211-R,70.0
R,82,82-003.253-R-2,82-3.251-R,4.7619047619052655
R,82,82-003.267-R-2,82-3.251-R,38.095238095237896
R,82,82-003.281-R-2,82-3.251-R,71.42857142857157
R,82,82-003.295-R-2,82-3.293-R,0.3868471953577911
R,82,82-003.309-R-2,82-3.293-R,3.0947775628626726
R,82,82-003.323-R-2,82-3.293-R,5.802707930367468
R,82,82-003.336-R-2,82-3.293-R,8.317214700193368
R,82,82-003.349-R-2,82-3.293-R,10.831721470019353
R,82,82-003.362-R-2,82-3.293-R,13.346228239845253
R,82,82-003.375-R-2,82-3.293-R,15.860735009671153
R,82,82-003.388-R-2,82-3.293-R,18.375241779497053
R,82,82-003.401-R-2,82-3.293-R,20.889748549322952
R,82,82-003.414-R-2,82-3.293-R,23.40425531914894
R,82,82-003.427-R-2,82-3.293-R,25.91876208897484
R,82,82-003.440-R-2,82-3.293-R,28.43326885880074
R,82,82-003.453-R-2,82-3.293-R,30.94777562862664
R,82,82-003.466-R-2,82-3.293-R,33.46228239845262
R,82,82-003.479-R-2,82-3.293-R,35.97678916827853
R,82,82-003.491-R-2,82-3.293-R,38.297872340425535
R,82,82-003.503-R-2,82-3.293-R,40.61895551257253
R,82,82-003.515-R-2,82-3.293-R,42.94003868471954
R,82,82-003.527-R-2,82-3.293-R,45.261121856866545
R,82,82-003.539-R-2,82-3.293-R,47.582205029013544
R,82,82-003.551-R-2,82-3.293-R,49.90328820116055
R,82,82-003.563-R-2,82-3.293-R,52.224371373307555
R,82,82-003.575-R-2,82-3.293-R,54.54545454545456
R,82,82-003.587-R-2,82-3.293-R,56.86653771760156
R,82,82-003.599-R-2,82-3.293-R,59.18762088974857
R,82,82-003.611-R-2,82-3.293-R,61.50870406189557
R,82,82-003.623-R-2,82-3.293-R,63.82978723404258
R,82,82-003.635-R-2,82-3.293-R,66.1508704061895
R,82,82-003.646-R-2,82-3.293-R,68.27852998065761
R,82,82-003.657-R-2,82-3.293-R,70.40618955512572
R,82,82-003.668-R-2,82-3.293-R,72.53384912959382
R,82,82-003.679-R-2,82-3.293-R,74.66150870406184
R,82,82-003.690-R-2,82-3.293-R,76.78916827852996
R,82,82-003.701-R-2,82-3.293-R,78.91682785299807
R,82,82-003.712-R-2,82-3.293-R,81.04448742746617
R,82,82-003.723-R-2,82-3.293-R,83.17214700193419
R,82,82-003.734-R-2,82-3.293-R,85.2998065764023
R,82,82-003.745-R-2,82-3.293-R,87.42746615087042
R,82,82-003.756-R-2,82-3.293-R,89.55512572533844
R,82,82-003.767-R-2,82-3.293-R,91.68278529980654
R,82,82-003.778-R-2,82-3.293-R,93.81044487427465
R,82,82-003.788-R-2,82-3.293-R,95.74468085106378
R,82,82-003.798-R-2,82-3.293-R,97.67891682785299
R,82,82-003.808-R-2,82-3.293-R,99.61315280464213
R,82,82-003.818-R-2,82-3.81-R,0.850159404888417
R,82,82-003.828-R-2,82-3.81-R,1.9128586609989149
R,82,82-003.838-R-2,82-3.81-R,2.9755579171094597
R,82,82-003.848-R-2,82-3.81-R,4.038257173219958
R,82,82-003.858-R-2,82-3.81-R,5.100956429330503
R,82,82-003.868-R-2,82-3.81-R,6.163655685441
R,82,82-003.878-R-2,82-3.81-R,7.226354941551545
R,82,82-003.888-R-2,82-3.81-R,8.289054197662043
R,82,82-003.898-R-2,82-3.81-R,9.351753453772588
R,82,82-003.908-R-2,82-3.81-R,10.414452709883086
R,82,82-003.918-R-2,82-3.81-R,11.477151965993631
R,82,82-003.928-R-2,82-3.81-R,12.53985122210413
R,82,82-003.938-R-2,82-3.81-R,13.602550478214672
R,82,82-003.948-R-2,82-3.81-R,14.665249734325169
R,82,82-003.957-R-2,82-3.81-R,15.621679064824628
R,82,82-003.966-R-2,82-3.81-R,16.578108395324133
R,82,82-003.975-R-2,82-3.81-R,17.53453772582359
R,82,82-003.983-R-2,82-3.81-R,18.38469713071201
R,82,82-003.991-R-2,82-3.81-R,19.234856535600425
R,82,82-003.998-R-2,82-3.81-R,19.978746014877803
R,82,82-004.005-R-2,82-3.81-R,20.72263549415513
R,82,82-004.011-R-2,82-3.81-R,21.360255047821468
R,82,82-004.016-R-2,82-3.81-R,21.891604675876717
R,82,82-004.021-R-2,82-3.81-R,22.422954303931967
R,82,82-004.025-R-2,82-3.81-R,22.84803400637622
R,82,82-004.028-R-2,82-3.81-R,23.166843783209295
R,82,82-004.030-R-2,82-3.81-R,23.37938363443147
R,82,82-004.032-R-2,82-3.81-R,23.591923485653552
R,82,82-004.033-R-2,82-3.81-R,23.698193411264636
R,82,82-004.034-R-2,82-3.81-R,23.80446333687563
R,82,82-004.035-R-2,82-3.81-R,23.91073326248672
R,82,82-004.036-R-2,82-3.81-R,24.017003188097714
R,82,82-004.038-R-2,82-3.81-R,24.229543039319886
R,82,82-004.041-R-2,82-3.81-R,24.548352816153056
R,82,82-004.045-R-2,82-3.81-R,24.973432518597217
R,82,82-004.050-R-2,82-3.81-R,25.504782146652467
R,82,82-004.056-R-2,82-3.81-R,26.1424017003188
R,82,82-004.063-R-2,82-3.81-R,26.886291179596135
R,82,82-004.071-R-2,82-3.81-R,27.736450584484544
R,82,82-004.080-R-2,82-3.81-R,28.692879914984054
R,82,82-004.090-R-2,82-3.81-R,29.75557917109455
R,82,82-004.101-R-2,82-3.81-R,30.924548352816135
R,82,82-004.113-R-2,82-3.81-R,32.19978746014881
R,82,82-004.125-R-2,82-3.81-R,33.475026567481386
R,82,82-004.137-R-2,82-3.81-R,34.75026567481397
R,82,82-004.149-R-2,82-3.81-R,36.02550478214664
R,82,82-004.162-R-2,82-3.81-R,37.40701381509031
R,82,82-004.175-R-2,82-3.81-R,38.78852284803397
R,82,82-004.188-R-2,82-3.81-R,40.17003188097764
R,82,82-004.201-R-2,82-3.81-R,41.5515409139213
R,82,82-004.214-R-2,82-3.81-R,42.93304994686507
R,82,82-004.227-R-2,82-3.81-R,44.31455897980873
R,82,82-004.240-R-2,82-3.81-R,45.69606801275239
R,82,82-004.253-R-2,82-3.81-R,47.07757704569606
R,82,82-004.266-R-2,82-3.81-R,48.45908607863972
R,82,82-004.279-R-2,82-3.81-R,49.84059511158339
R,82,82-004.292-R-2,82-3.81-R,51.22210414452706
R,82,82-004.305-R-2,82-3.81-R,52.60361317747072
R,82,82-004.318-R-2,82-3.81-R,53.985122210414396
R,82,82-004.331-R-2,82-3.81-R,55.36663124335816
R,82,82-004.344-R-2,82-3.81-R,56.74814027630182
R,82,82-004.357-R-2,82-3.81-R,58.12964930924548
R,82,82-004.370-R-2,82-3.81-R,59.511158342189155
R,82,82-004.383-R-2,82-3.81-R,60.89266737513282
R,82,82-004.396-R-2,82-3.81-R,62.27417640807648
R,82,82-004.409-R-2,82-3.81-R,63.65568544102015
R,82,82-004.422-R-2,82-3.81-R,65.03719447396381
R,82,82-004.435-R-2,82-3.81-R,66.41870350690748
R,82,82-004.448-R-2,82-3.81-R,67.80021253985123
R,82,82-004.461-R-2,82-3.81-R,69.18172157279491
R,82,82-004.474-R-2,82-3.81-R,70.56323060573857
R,82,82-004.487-R-2,82-3.81-R,71.94473963868224
R,82,82-004.500-R-2,82-3.81-R,73.3262486716259
R,82,82-004.513-R-2,82-3.81-R,74.70775770456956
R,82,82-004.526-R-2,82-3.81-R,76.08926673751324
R,82,82-004.539-R-2,82-3.81-R,77.4707757704569
R,82,82-004.552-R-2,82-3.81-R,78.85228480340056
R,82,82-004.565-R-2,82-3.81-R,80.23379383634432
R,82,82-004.578-R-2,82-3.81-R,81.615302869288
R,82,82-004.591-R-2,82-3.81-R,82.99681190223166
R,82,82-004.604-R-2,82-3.81-R,84.37832093517532
R,82,82-004.617-R-2,82-3.81-R,85.75982996811899
R,82,82-004.630-R-2,82-3.81-R,87.14133900106266
R,82,82-004.643-R-2,82-3.81-R,88.52284803400632
R,82,82-004.656-R-2,82-3.81-R,89.90435706694998
R,82,82-004.670-R-2,82-3.81-R,91.39213602550474
R,82,82-004.684-R-2,82-3.81-R,92.8799149840595
R,82,82-004.698-R-2,82-3.81-R,94.36769394261425
R,82,82-004.712-R-2,82-3.81-R,95.85547290116891
R,82,82-004.726-R-2,82-3.81-R,97.34325185972365
R,82,82-004.740-R-2,82-3.81-R,98.8310308182784
R,82,82-004.754-R-2,82-4.751-R,0.5703422053230469
R,82,82-004.768-R-2,82-4.751-R,3.2319391634979975
R,82,82-004.782-R-2,82-4.751-R,5.893536121672948
R,82,82-004.796-R-2,82-4.751-R,8.555133079847899
R,82,82-004.810-R-2,82-4.751-R,11.21673003802268
R,82,82-004.824-R-2,82-4.751-R,13.878326996197632
R,82,82-004.838-R-2,82-4.751-R,16.539923954372583
R,82,82-004.852-R-2,82-4.751-R,19.201520912547533
R,82,82-004.866-R-2,82-4.751-R,21.863117870722313
R,82,82-004.880-R-2,82-4.751-R,24.524714828897267
R,82,82-004.894-R-2,82-4.751-R,27.186311787072214
R,82,82-004.908-R-2,82-4.751-R,29.847908745247164
R,82,82-004.922-R-2,82-4.751-R,32.50950570342195
R,82,82-004.936-R-2,82-4.751-R,35.1711026615969
R,82,82-004.951-R-2,82-4.751-R,38.02281368821281
R,82,82-004.966-R-2,82-4.751-R,40.87452471482889
R,82,82-004.981-R-2,82-4.751-R,43.726235741444796
R,82,82-004.996-R-2,82-4.751-R,46.577946768060876
R,82,82-005.011-R-2,82-4.751-R,49.429657794676785
R,82,82-005.026-R-2,82-4.751-R,52.281368821292695
R,82,82-005.041-R-2,82-4.751-R,55.133079847908775
R,82,82-005.056-R-2,82-4.751-R,57.984790874524684
R,82,82-005.071-R-2,82-4.751-R,60.83650190114059
R,82,82-005.086-R-2,82-4.751-R,63.68821292775667
R,82,82-005.101-R-2,82-4.751-R,66.53992395437258
R,82,82-005.116-R-2,82-4.751-R,69.3916349809885
R,82,82-005.131-R-2,82-4.751-R,72.24334600760457
R,82,82-005.146-R-2,82-4.751-R,75.09505703422047
R,82,82-005.161-R-2,82-4.751-R,77.94676806083639
R,82,82-005.176-R-2,82-4.751-R,80.79847908745246
R,82,82-005.191-R-2,82-4.751-R,83.65019011406838
R,82,82-005.207-R-2,82-4.751-R,86.69201520912542
R,82,82-005.222-R-2,82-4.751-R,89.54372623574149
R,82,82-005.237-R-2,82-4.751-R,92.3954372623574
R,82,82-005.252-R-2,82-4.751-R,95.24714828897332
