id,km,BTR,spor
4601,26.752,85,sydgående
1039,15.569,82,sydgående
1040,15.544,82,sydgående
4602,26.779,85,sydgående
4603,26.807,85,sydgående
1041,15.519,82,sydgående
1042,15.494,82,sydgående
4604,26.835,85,sydgående
4605,26.864,85,sydgående
1043,15.469,82,sydgående
1044,15.444,82,sydgående
4606,26.893,85,sydgående
4607,26.922,85,sydgående
1045,15.419,82,sydgående
1046,15.394,82,sydgående
4608,26.952,85,sydgående
1047,15.369,82,sydgående
4609,26.982,85,sydgående
4610,27.012,85,sydgående
1048,15.344,82,sydgående
4611,27.043,85,sydgående
1049,15.319,82,sydgående
1050,15.294,82,sydgående
4612,27.074,85,sydgående
4613,27.105,85,sydgående
1051,15.269,82,sydgående
1052,15.244,82,sydgående
4614,27.136,85,sydgående
1053,15.219,82,sydgående
4615,27.167,85,sydgående
4616,27.198,85,sydgående
1054,15.195,82,sydgående
1055,15.171,82,sydgående
4617,27.229,85,sydgående
4618,27.26,85,sydgående
1056,15.147,82,sydgående
1057,15.123,82,sydgående
4619,27.292,85,sydgående
4620,27.324,85,sydgående
1058,15.099,82,sydgående
1059,15.076,82,sydgående
4621,27.356,85,sydgående
4622,27.388,85,sydgående
1060,15.053,82,sydgående
1061,15.031,82,sydgående
4623,27.42,85,sydgående
4624,27.452,85,sydgående
1062,15.01,82,sydgående
1063,14.989,82,sydgående
4625,27.484,85,sydgående
4626,27.516,85,sydgående
1064,14.968,82,sydgående
4627,27.548,85,sydgående
1065,14.948,82,sydgående
1066,14.928,82,sydgående
4628,27.58,85,sydgående
1067,14.908,82,sydgående
4629,27.612,85,sydgående
1068,14.888,82,sydgående
4630,27.644,85,sydgående
4631,27.676,85,sydgående
1069,14.868,82,sydgående
1070,14.848,82,sydgående
4632,27.708,85,sydgående
1071,14.828,82,sydgående
4633,27.74,85,sydgående
1072,14.808,82,sydgående
4634,27.772,85,sydgående
1073,14.787,82,sydgående
4635,27.804,85,sydgående
4636,27.836,85,sydgående
1074,14.766,82,sydgående
1075,14.745,82,sydgående
4637,27.868,85,sydgående
4638,27.9,85,sydgående
1076,14.724,82,sydgående
1077,14.703,82,sydgående
4639,27.932,85,sydgående
1078,14.682,82,sydgående
4640,27.964,85,sydgående
1079,14.661,82,sydgående
4641,27.996,85,sydgående
4642,28.028,85,sydgående
1080,14.64,82,sydgående
1081,14.619,82,sydgående
4643,28.06,85,sydgående
1082,14.598,82,sydgående
4644,28.092,85,sydgående
4645,28.125,85,sydgående
1083,14.577,82,sydgående
1084,14.556,82,sydgående
4646,28.158,85,sydgående
4647,28.191,85,sydgående
1085,14.535,82,sydgående
4648,28.224,85,sydgående
1086,14.514,82,sydgående
4649,28.257,85,sydgående
1087,14.493,82,sydgående
4650,28.289,85,sydgående
1088,14.471,82,sydgående
4651,28.322,85,sydgående
1089,14.449,82,sydgående
4652,28.355,85,sydgående
1090,14.427,82,sydgående
4653,28.388,85,sydgående
1091,14.405,82,sydgående
1092,14.383,82,sydgående
4654,28.421,85,sydgående
1093,14.361,82,sydgående
4655,28.454,85,sydgående
1094,14.339,82,sydgående
4656,28.487,85,sydgående
4657,28.52,85,sydgående
1095,14.317,82,sydgående
1096,14.295,82,sydgående
4658,28.553,85,sydgående
1097,14.273,82,sydgående
4659,28.586,85,sydgående
4660,28.619,85,sydgående
1098,14.251,82,sydgående
1099,14.229,82,sydgående
4661,28.652,85,sydgående
1100,14.207,82,sydgående
4662,28.685,85,sydgående
1101,14.185,82,sydgående
4663,28.718,85,sydgående
1102,14.164,82,sydgående
4664,28.751,85,sydgående
1103,14.143,82,sydgående
4665,28.784,85,sydgående
1104,14.122,82,sydgående
4666,28.817,85,sydgående
1105,14.101,82,sydgående
4667,28.85,85,sydgående
1106,14.08,82,sydgående
4668,28.883,85,sydgående
4669,28.916,85,sydgående
1107,14.059,82,sydgående
1108,14.038,82,sydgående
4670,28.949,85,sydgående
1109,14.017,82,sydgående
4671,28.982,85,sydgående
1110,13.996,82,sydgående
4672,29.015,85,sydgående
1111,13.975,82,sydgående
4673,29.048,85,sydgående
1112,13.954,82,sydgående
4674,29.081,85,sydgående
1113,13.933,82,sydgående
4675,29.114,85,sydgående
1114,13.912,82,sydgående
4676,29.147,85,sydgående
1115,13.892,82,sydgående
4677,29.18,85,sydgående
4678,29.213,85,sydgående
1116,13.872,82,sydgående
4679,29.246,85,sydgående
1117,13.852,82,sydgående
1118,13.832,82,sydgående
4680,29.279,85,sydgående
1119,13.812,82,sydgående
4681,29.312,85,sydgående
1120,13.792,82,sydgående
4682,29.345,85,sydgående
1121,13.772,82,sydgående
4683,29.378,85,sydgående
1122,13.752,82,sydgående
4684,29.411,85,sydgående
1123,13.732,82,sydgående
4685,29.444,85,sydgående
4686,29.477,85,sydgående
1124,13.712,82,sydgående
4687,29.51,85,sydgående
1125,13.692,82,sydgående
1126,13.672,82,sydgående
4688,29.543,85,sydgående
1127,13.653,82,sydgående
4689,29.576,85,sydgående
1128,13.634,82,sydgående
4690,29.609,85,sydgående
4691,29.642,85,sydgående
1129,13.616,82,sydgående
1130,13.599,82,sydgående
4692,29.675,85,sydgående
4693,29.708,85,sydgående
1131,13.582,82,sydgående
1132,13.566,82,sydgående
4694,29.741,85,sydgående
4695,29.774,85,sydgående
1133,13.551,82,sydgående
1134,13.536,82,sydgående
4696,29.807,85,sydgående
1135,13.522,82,sydgående
4697,29.84,85,sydgående
1136,13.509,82,sydgående
4698,29.873,85,sydgående
1137,13.497,82,sydgående
4699,29.906,85,sydgående
4700,29.939,85,sydgående
1138,13.485,82,sydgående
4701,29.972,85,sydgående
1139,13.474,82,sydgående
4702,30.005,85,sydgående
1140,13.464,82,sydgående
1141,13.454,82,sydgående
4703,30.038,85,sydgående
1142,13.445,82,sydgående
4704,30.071,85,sydgående
1143,13.437,82,sydgående
4705,30.104,85,sydgående
1144,13.429,82,sydgående
4706,30.137,85,sydgående
4707,30.17,85,sydgående
1145,13.422,82,sydgående
4708,30.203,85,sydgående
1146,13.416,82,sydgående
1147,13.41,82,sydgående
4709,30.236,85,sydgående
1148,13.405,82,sydgående
4710,30.269,85,sydgående
4711,30.302,85,sydgående
1149,13.401,82,sydgående
1150,13.398,82,sydgående
4712,30.335,85,sydgående
1151,13.395,82,sydgående
4713,30.368,85,sydgående
4714,30.401,85,sydgående
1152,13.393,82,sydgående
1153,13.392,82,sydgående
4715,30.434,85,sydgående
4716,30.466,85,sydgående
1154,13.391,82,sydgående
4717,30.498,85,sydgående
4718,30.53,85,sydgående
4719,30.562,85,sydgående
4720,30.594,85,sydgående
4721,30.626,85,sydgående
4722,30.657,85,sydgående
4723,30.688,85,sydgående
4724,30.719,85,sydgående
4725,30.749,85,sydgående
4726,30.779,85,sydgående
4727,30.808,85,sydgående
4728,30.837,85,sydgående
4729,30.866,85,sydgående
4730,30.895,85,sydgående
4731,30.923,85,sydgående
4732,30.951,85,sydgående
4733,30.979,85,sydgående
4734,31.007,85,sydgående
4735,31.035,85,sydgående
4736,31.063,85,sydgående
4737,31.09,85,sydgående
4738,31.117,85,sydgående
4739,31.144,85,sydgående
4740,31.17,85,sydgående
4741,31.196,85,sydgående
4742,31.221,85,sydgående
4743,31.246,85,sydgående
4744,31.27,85,sydgående
4745,31.294,85,sydgående
4746,31.318,85,sydgående
1184,13.39,82,sydgående
4747,31.341,85,sydgående
1185,13.388,82,sydgående
1186,13.385,82,sydgående
4748,31.364,85,sydgående
4749,31.386,85,sydgående
1187,13.38,82,sydgående
1188,13.374,82,sydgående
4750,31.408,85,sydgående
4751,31.429,85,sydgående
1189,13.366,82,sydgående
1190,13.357,82,sydgående
4752,31.449,85,sydgående
1191,13.347,82,sydgående
4753,31.468,85,sydgående
1192,13.336,82,sydgående
4754,31.487,85,sydgående
1193,13.324,82,sydgående
4755,31.505,85,sydgående
1194,13.311,82,sydgående
4756,31.522,85,sydgående
1195,13.297,82,sydgående
4757,31.538,85,sydgående
1196,13.282,82,sydgående
4758,31.554,85,sydgående
1197,13.266,82,sydgående
4759,31.569,85,sydgående
1198,13.25,82,sydgående
4760,31.583,85,sydgående
4761,31.597,85,sydgående
1199,13.233,82,sydgående
4762,31.61,85,sydgående
1200,13.215,82,sydgående
1201,13.197,82,sydgående
4763,31.622,85,sydgående
1202,13.178,82,sydgående
4764,31.633,85,sydgående
1203,13.158,82,sydgående
4765,31.644,85,sydgående
4766,31.654,85,sydgående
1204,13.138,82,sydgående
1205,13.118,82,sydgående
4767,31.663,85,sydgående
1206,13.097,82,sydgående
4768,31.671,85,sydgående
4769,31.679,85,sydgående
1207,13.076,82,sydgående
4770,31.686,85,sydgående
1208,13.055,82,sydgående
4771,31.692,85,sydgående
1209,13.034,82,sydgående
1210,13.013,82,sydgående
4772,31.698,85,sydgående
1211,12.992,82,sydgående
4773,31.703,85,sydgående
1212,12.971,82,sydgående
4774,31.707,85,sydgående
1213,12.949,82,sydgående
4775,31.711,85,sydgående
4776,31.714,85,sydgående
1214,12.927,82,sydgående
4777,31.716,85,sydgående
1215,12.905,82,sydgående
1216,12.883,82,sydgående
4778,31.717,85,sydgående
1217,12.861,82,sydgående
4779,31.718,85,sydgående
1218,12.839,82,sydgående
1219,12.817,82,sydgående
1220,12.795,82,sydgående
1221,12.773,82,sydgående
1222,12.751,82,sydgående
1223,12.729,82,sydgående
1224,12.706,82,sydgående
1225,12.683,82,sydgående
1226,12.66,82,sydgående
1227,12.637,82,sydgående
1228,12.613,82,sydgående
1229,12.589,82,sydgående
1230,12.564,82,sydgående
1231,12.539,82,sydgående
1232,12.514,82,sydgående
1233,12.488,82,sydgående
1234,12.462,82,sydgående
1235,12.436,82,sydgående
1236,12.409,82,sydgående
1237,12.382,82,sydgående
1238,12.355,82,sydgående
1239,12.327,82,sydgående
1240,12.299,82,sydgående
1241,12.27,82,sydgående
1242,12.241,82,sydgående
1243,12.212,82,sydgående
1244,12.182,82,sydgående
1245,12.152,82,sydgående
1246,12.122,82,sydgående
1247,12.091,82,sydgående
1248,12.06,82,sydgående
1249,12.029,82,sydgående
4812,31.719,85,sydgående
1250,11.998,82,sydgående
1251,11.967,82,sydgående
4813,31.721,85,sydgående
4814,31.724,85,sydgående
1252,11.936,82,sydgående
1253,11.904,82,sydgående
4815,31.728,85,sydgående
4816,31.733,85,sydgående
1254,11.873,82,sydgående
4817,31.74,85,sydgående
1255,11.843,82,sydgående
4818,31.748,85,sydgående
1256,11.814,82,sydgående
4819,31.758,85,sydgående
1257,11.785,82,sydgående
4820,31.769,85,sydgående
1258,11.757,82,sydgående
4821,31.781,85,sydgående
1259,11.729,82,sydgående
4822,31.794,85,sydgående
1260,11.701,82,sydgående
1261,11.673,82,sydgående
4823,31.808,85,sydgående
4824,31.823,85,sydgående
1262,11.645,82,sydgående
4825,31.838,85,sydgående
1263,11.617,82,sydgående
4826,31.854,85,sydgående
1264,11.589,82,sydgående
4827,31.871,85,sydgående
1265,11.561,82,sydgående
4828,31.889,85,sydgående
1266,11.533,82,sydgående
4829,31.907,85,sydgående
1267,11.505,82,sydgående
4830,31.926,85,sydgående
1268,11.477,82,sydgående
1269,11.449,82,sydgående
4831,31.945,85,sydgående
4832,31.965,85,sydgående
1270,11.421,82,sydgående
1271,11.393,82,sydgående
4833,31.985,85,sydgående
4834,32.006,85,sydgående
1272,11.365,82,sydgående
4835,32.027,85,sydgående
1273,11.337,82,sydgående
4836,32.048,85,sydgående
1274,11.309,82,sydgående
1275,11.281,82,sydgående
4837,32.069,85,sydgående
4838,32.09,85,sydgående
1276,11.253,82,sydgående
1277,11.225,82,sydgående
4839,32.111,85,sydgående
4840,32.133,85,sydgående
1278,11.197,82,sydgående
4841,32.155,85,sydgående
1279,11.169,82,sydgående
4842,32.177,85,sydgående
1280,11.14,82,sydgående
1281,11.111,82,sydgående
4843,32.199,85,sydgående
1282,11.082,82,sydgående
4844,32.222,85,sydgående
4845,32.245,85,sydgående
1283,11.053,82,sydgående
1284,11.024,82,sydgående
4846,32.269,85,sydgående
1285,10.995,82,sydgående
4847,32.293,85,sydgående
4848,32.318,85,sydgående
1286,10.966,82,sydgående
4849,32.343,85,sydgående
1287,10.937,82,sydgående
4850,32.369,85,sydgående
1288,10.908,82,sydgående
4851,32.395,85,sydgående
1289,10.879,82,sydgående
4852,32.421,85,sydgående
1290,10.85,82,sydgående
1291,10.821,82,sydgående
4853,32.447,85,sydgående
4854,32.473,85,sydgående
1292,10.792,82,sydgående
1293,10.763,82,sydgående
4855,32.5,85,sydgående
4856,32.527,85,sydgående
1294,10.734,82,sydgående
1295,10.705,82,sydgående
4857,32.555,85,sydgående
1296,10.676,82,sydgående
4858,32.583,85,sydgående
4859,32.612,85,sydgående
1297,10.647,82,sydgående
1298,10.618,82,sydgående
4860,32.641,85,sydgående
4861,32.671,85,sydgående
1299,10.589,82,sydgående
4862,32.701,85,sydgående
1300,10.56,82,sydgående
4863,32.731,85,sydgående
1301,10.531,82,sydgående
4864,32.762,85,sydgående
1302,10.502,82,sydgående
4865,32.793,85,sydgående
1303,10.473,82,sydgående
1304,10.444,82,sydgående
4866,32.824,85,sydgående
1305,10.415,82,sydgående
4867,32.855,85,sydgående
1306,10.386,82,sydgående
4868,32.887,85,sydgående
1307,10.357,82,sydgående
4869,32.919,85,sydgående
1308,10.328,82,sydgående
4870,32.951,85,sydgående
4871,32.983,85,sydgående
1309,10.299,82,sydgående
4872,33.015,85,sydgående
1310,10.27,82,sydgående
4873,33.047,85,sydgående
1311,10.241,82,sydgående
4874,33.079,85,sydgående
1312,10.211,82,sydgående
1313,10.181,82,sydgående
4875,33.111,85,sydgående
4876,33.143,85,sydgående
1314,10.151,82,sydgående
4877,33.175,85,sydgående
1315,10.121,82,sydgående
1316,10.091,82,sydgående
4878,33.207,85,sydgående
4879,33.239,85,sydgående
1317,10.061,82,sydgående
4880,33.272,85,sydgående
1318,10.031,82,sydgående
4881,33.305,85,sydgående
1319,10.001,82,sydgående
1320,9.971,82,sydgående
4882,33.338,85,sydgående
4883,33.371,85,sydgående
1321,9.941,82,sydgående
1322,9.911,82,sydgående
4884,33.404,85,sydgående
4885,33.437,85,sydgående
1323,9.882,82,sydgående
4886,33.47,85,sydgående
1324,9.853,82,sydgående
4887,33.503,85,sydgående
1325,9.824,82,sydgående
1326,9.796,82,sydgående
4888,33.536,85,sydgående
4889,33.569,85,sydgående
1327,9.768,82,sydgående
1328,9.74,82,sydgående
4890,33.602,85,sydgående
4891,33.635,85,sydgående
1329,9.713,82,sydgående
4892,33.668,85,sydgående
1330,9.686,82,sydgående
4893,33.701,85,sydgående
1331,9.66,82,sydgående
1332,9.634,82,sydgående
4894,33.734,85,sydgående
1333,9.608,82,sydgående
4895,33.767,85,sydgående
4896,33.8,85,sydgående
1334,9.583,82,sydgående
4897,33.833,85,sydgående
1335,9.558,82,sydgående
4898,33.866,85,sydgående
1336,9.533,82,sydgående
4899,33.899,85,sydgående
1337,9.509,82,sydgående
4900,33.932,85,sydgående
1338,9.485,82,sydgående
4901,33.965,85,sydgående
1339,9.462,82,sydgående
1340,9.439,82,sydgående
4902,33.998,85,sydgående
1341,9.416,82,sydgående
4903,34.031,85,sydgående
1342,9.394,82,sydgående
4904,34.064,85,sydgående
4905,34.097,85,sydgående
1343,9.372,82,sydgående
4906,34.13,85,sydgående
1344,9.35,82,sydgående
4907,34.163,85,sydgående
1345,9.328,82,sydgående
1346,9.306,82,sydgående
4908,34.196,85,sydgående
1347,9.284,82,sydgående
4909,34.229,85,sydgående
1348,9.262,82,sydgående
4910,34.262,85,sydgående
1349,9.24,82,sydgående
4911,34.295,85,sydgående
4912,34.328,85,sydgående
1350,9.218,82,sydgående
1351,9.196,82,sydgående
4913,34.361,85,sydgående
1352,9.174,82,sydgående
4914,34.393,85,sydgående
1353,9.152,82,sydgående
4915,34.425,85,sydgående
4916,34.457,85,sydgående
1354,9.13,82,sydgående
1355,9.108,82,sydgående
4917,34.489,85,sydgående
1356,9.086,82,sydgående
4918,34.521,85,sydgående
1357,9.064,82,sydgående
4919,34.553,85,sydgående
4920,34.585,85,sydgående
1358,9.042,82,sydgående
1359,9.02,82,sydgående
4921,34.617,85,sydgående
4922,34.649,85,sydgående
1360,8.998,82,sydgående
1361,8.976,82,sydgående
4923,34.681,85,sydgående
4924,34.712,85,sydgående
1362,8.954,82,sydgående
4925,34.743,85,sydgående
1363,8.932,82,sydgående
4926,34.774,85,sydgående
1364,8.91,82,sydgående
4927,34.804,85,sydgående
1365,8.888,82,sydgående
1366,8.866,82,sydgående
4928,34.834,85,sydgående
4929,34.864,85,sydgående
1367,8.844,82,sydgående
4930,34.893,85,sydgående
1368,8.822,82,sydgående
4931,34.922,85,sydgående
1369,8.8,82,sydgående
4932,34.95,85,sydgående
1370,8.778,82,sydgående
4933,34.978,85,sydgående
1371,8.756,82,sydgående
1372,8.734,82,sydgående
4934,35.006,85,sydgående
1373,8.712,82,sydgående
4935,35.034,85,sydgående
1374,8.69,82,sydgående
4936,35.061,85,sydgående
4937,35.088,85,sydgående
1375,8.668,82,sydgående
1376,8.646,82,sydgående
4938,35.115,85,sydgående
1377,8.625,82,sydgående
4939,35.142,85,sydgående
4940,35.169,85,sydgående
1378,8.605,82,sydgående
1379,8.586,82,sydgående
4941,35.196,85,sydgående
4942,35.223,85,sydgående
1380,8.568,82,sydgående
4943,35.25,85,sydgående
1381,8.55,82,sydgående
1382,8.532,82,sydgående
4944,35.277,85,sydgående
4945,35.304,85,sydgående
1383,8.515,82,sydgående
1384,8.498,82,sydgående
4946,35.331,85,sydgående
1385,8.481,82,sydgående
4947,35.357,85,sydgående
4948,35.383,85,sydgående
1386,8.464,82,sydgående
4949,35.409,85,sydgående
1387,8.447,82,sydgående
4950,35.435,85,sydgående
1388,8.43,82,sydgående
4951,35.46,85,sydgående
1389,8.413,82,sydgående
1390,8.396,82,sydgående
4952,35.485,85,sydgående
4953,35.51,85,sydgående
1391,8.379,82,sydgående
1392,8.362,82,sydgående
4954,35.535,85,sydgående
1393,8.345,82,sydgående
4955,35.56,85,sydgående
4956,35.585,85,sydgående
1394,8.328,82,sydgående
4957,35.61,85,sydgående
1395,8.311,82,sydgående
4958,35.635,85,sydgående
1396,8.294,82,sydgående
1397,8.277,82,sydgående
4959,35.66,85,sydgående
4960,35.685,85,sydgående
1398,8.26,82,sydgående
4961,35.709,85,sydgående
1399,8.243,82,sydgående
4962,35.734,85,sydgående
1400,8.226,82,sydgående
4963,35.758,85,sydgående
1401,8.209,82,sydgående
1402,8.192,82,sydgående
4964,35.782,85,sydgående
4965,35.807,85,sydgående
1403,8.175,82,sydgående
4966,35.832,85,sydgående
1404,8.158,82,sydgående
4967,35.856,85,sydgående
1405,8.141,82,sydgående
1406,8.124,82,sydgående
4968,35.88,85,sydgående
4969,35.904,85,sydgående
1407,8.107,82,sydgående
1408,8.09,82,sydgående
4970,35.928,85,sydgående
1409,8.073,82,sydgående
4971,35.952,85,sydgående
1410,8.056,82,sydgående
4972,35.975,85,sydgående
1411,8.039,82,sydgående
4973,35.998,85,sydgående
1412,8.022,82,sydgående
4974,36.021,85,sydgående
1413,8.005,82,sydgående
4975,36.043,85,sydgående
4976,36.065,85,sydgående
1414,7.988,82,sydgående
4977,36.086,85,sydgående
1415,7.971,82,sydgående
4978,36.106,85,sydgående
1416,7.954,82,sydgående
1417,7.937,82,sydgående
4979,36.126,85,sydgående
1418,7.92,82,sydgående
4980,36.146,85,sydgående
4981,36.166,85,sydgående
1419,7.903,82,sydgående
4982,36.186,85,sydgående
1420,7.887,82,sydgående
1421,7.871,82,sydgående
4983,36.206,85,sydgående
1422,7.855,82,sydgående
4984,36.226,85,sydgående
1423,7.839,82,sydgående
4985,36.246,85,sydgående
1424,7.823,82,sydgående
4986,36.266,85,sydgående
1425,7.807,82,sydgående
4987,36.286,85,sydgående
4988,36.306,85,sydgående
1426,7.791,82,sydgående
4989,36.326,85,sydgående
1427,7.775,82,sydgående
4990,36.345,85,sydgående
1428,7.759,82,sydgående
1429,7.743,82,sydgående
4991,36.364,85,sydgående
1430,7.727,82,sydgående
4992,36.382,85,sydgående
4993,36.399,85,sydgående
1431,7.711,82,sydgående
1432,7.695,82,sydgående
4994,36.416,85,sydgående
4995,36.432,85,sydgående
1433,7.679,82,sydgående
1434,7.663,82,sydgående
4996,36.447,85,sydgående
1435,7.647,82,sydgående
4997,36.462,85,sydgående
1436,7.631,82,sydgående
4998,36.476,85,sydgående
1437,7.615,82,sydgående
4999,36.489,85,sydgående
1438,7.599,82,sydgående
5000,36.502,85,sydgående
1439,7.583,82,sydgående
5001,36.514,85,sydgående
5002,36.525,85,sydgående
1440,7.567,82,sydgående
1441,7.552,82,sydgående
5003,36.536,85,sydgående
1442,7.537,82,sydgående
5004,36.546,85,sydgående
5005,36.555,85,sydgående
1443,7.523,82,sydgående
5006,36.564,85,sydgående
1444,7.509,82,sydgående
5007,36.572,85,sydgående
1445,7.496,82,sydgående
5008,36.579,85,sydgående
1446,7.483,82,sydgående
1447,7.471,82,sydgående
5009,36.586,85,sydgående
1448,7.46,82,sydgående
5010,36.592,85,sydgående
1449,7.449,82,sydgående
5011,36.597,85,sydgående
5012,36.601,85,sydgående
1450,7.439,82,sydgående
1451,7.43,82,sydgående
5013,36.605,85,sydgående
1452,7.421,82,sydgående
5014,36.608,85,sydgående
5015,36.61,85,sydgående
1453,7.413,82,sydgående
1454,7.406,82,sydgående
5016,36.612,85,sydgående
1455,7.399,82,sydgående
5017,36.613,85,sydgående
1456,7.393,82,sydgående
1457,7.387,82,sydgående
1458,7.382,82,sydgående
1459,7.378,82,sydgående
1460,7.375,82,sydgående
1461,7.372,82,sydgående
1462,7.37,82,sydgående
1463,7.369,82,sydgående
1464,7.368,82,sydgående
5049,36.614,85,sydgående
5050,36.615,85,sydgående
5051,36.617,85,sydgående
5052,36.62,85,sydgående
5053,36.624,85,sydgående
5054,36.629,85,sydgående
5055,36.636,85,sydgående
5056,36.644,85,sydgående
1495,7.367,82,sydgående
5057,36.653,85,sydgående
5058,36.664,85,sydgående
1496,7.366,82,sydgående
5059,36.676,85,sydgående
1497,7.364,82,sydgående
5060,36.688,85,sydgående
1498,7.361,82,sydgående
1499,7.357,82,sydgående
5061,36.701,85,sydgående
1500,7.352,82,sydgående
5062,36.715,85,sydgående
1501,7.345,82,sydgående
5063,36.729,85,sydgående
1502,7.337,82,sydgående
5064,36.744,85,sydgående
5065,36.76,85,sydgående
1503,7.327,82,sydgående
1504,7.316,82,sydgående
5066,36.776,85,sydgående
5067,36.793,85,sydgående
1505,7.304,82,sydgående
1506,7.291,82,sydgående
5068,36.81,85,sydgående
1507,7.277,82,sydgående
5069,36.827,85,sydgående
1508,7.262,82,sydgående
5070,36.845,85,sydgående
5071,36.863,85,sydgående
1509,7.246,82,sydgående
1510,7.23,82,sydgående
5072,36.881,85,sydgående
1511,7.213,82,sydgående
5073,36.899,85,sydgående
1512,7.195,82,sydgående
5074,36.917,85,sydgående
5075,36.935,85,sydgående
1513,7.177,82,sydgående
5076,36.953,85,sydgående
1514,7.159,82,sydgående
1515,7.141,82,sydgående
5077,36.971,85,sydgående
1516,7.122,82,sydgående
5078,36.989,85,sydgående
5079,37.007,85,sydgående
1517,7.103,82,sydgående
5080,37.025,85,sydgående
1518,7.084,82,sydgående
1519,7.065,82,sydgående
5081,37.043,85,sydgående
1520,7.045,82,sydgående
5082,37.061,85,sydgående
5083,37.079,85,sydgående
1521,7.024,82,sydgående
1522,7.003,82,sydgående
5084,37.097,85,sydgående
1523,6.981,82,sydgående
5085,37.115,85,sydgående
5086,37.133,85,sydgående
1524,6.959,82,sydgående
5087,37.151,85,sydgående
1525,6.936,82,sydgående
1526,6.913,82,sydgående
5088,37.169,85,sydgående
1527,6.89,82,sydgående
5089,37.187,85,sydgående
5090,37.205,85,sydgående
1528,6.866,82,sydgående
1529,6.842,82,sydgående
5091,37.223,85,sydgående
5092,37.241,85,sydgående
1530,6.818,82,sydgående
5093,37.259,85,sydgående
1531,6.794,82,sydgående
1532,6.77,82,sydgående
5094,37.277,85,sydgående
5095,37.295,85,sydgående
1533,6.746,82,sydgående
5096,37.313,85,sydgående
1534,6.722,82,sydgående
5097,37.331,85,sydgående
1535,6.697,82,sydgående
1536,6.673,82,sydgående
5098,37.349,85,sydgående
1537,6.649,82,sydgående
5099,37.367,85,sydgående
5100,37.385,85,sydgående
1538,6.625,82,sydgående
5101,37.403,85,sydgående
1539,6.601,82,sydgående
5102,37.421,85,sydgående
1540,6.577,82,sydgående
5103,37.439,85,sydgående
1541,6.553,82,sydgående
5104,37.457,85,sydgående
1542,6.529,82,sydgående
5105,37.475,85,sydgående
1543,6.505,82,sydgående
5106,37.492,85,sydgående
1544,6.481,82,sydgående
1545,6.457,82,sydgående
5107,37.509,85,sydgående
5108,37.526,85,sydgående
1546,6.433,82,sydgående
5109,37.543,85,sydgående
1547,6.409,82,sydgående
1548,6.385,82,sydgående
5110,37.56,85,sydgående
1549,6.361,82,sydgående
5111,37.577,85,sydgående
1550,6.337,82,sydgående
5112,37.594,85,sydgående
1551,6.313,82,sydgående
5113,37.611,85,sydgående
5114,37.628,85,sydgående
1552,6.29,82,sydgående
5115,37.645,85,sydgående
1553,6.267,82,sydgående
5116,37.662,85,sydgående
1554,6.244,82,sydgående
1555,6.222,82,sydgående
5117,37.679,85,sydgående
5118,37.696,85,sydgående
1556,6.2,82,sydgående
5119,37.713,85,sydgående
1557,6.178,82,sydgående
5120,37.73,85,sydgående
1558,6.157,82,sydgående
5121,37.747,85,sydgående
1559,6.137,82,sydgående
1560,6.117,82,sydgående
5122,37.764,85,sydgående
5123,37.781,85,sydgående
1561,6.098,82,sydgående
5124,37.798,85,sydgående
1562,6.08,82,sydgående
5125,37.815,85,sydgående
1563,6.062,82,sydgående
5126,37.832,85,sydgående
1564,6.045,82,sydgående
1565,6.028,82,sydgående
5127,37.849,85,sydgående
5128,37.866,85,sydgående
1566,6.011,82,sydgående
5129,37.883,85,sydgående
1567,5.994,82,sydgående
5130,37.9,85,sydgående
1568,5.977,82,sydgående
1569,5.96,82,sydgående
5131,37.917,85,sydgående
1570,5.943,82,sydgående
5132,37.934,85,sydgående
5133,37.95,85,sydgående
1571,5.926,82,sydgående
5134,37.966,85,sydgående
1572,5.909,82,sydgående
1573,5.892,82,sydgående
5135,37.982,85,sydgående
1574,5.875,82,sydgående
5136,37.998,85,sydgående
5137,38.014,85,sydgående
1575,5.858,82,sydgående
1576,5.841,82,sydgående
5138,38.031,85,sydgående
1577,5.824,82,sydgående
5139,38.049,85,sydgående
5140,38.067,85,sydgående
1578,5.808,82,sydgående
5141,38.086,85,sydgående
1579,5.792,82,sydgående
1580,5.777,82,sydgående
5142,38.105,85,sydgående
5143,38.125,85,sydgående
1581,5.763,82,sydgående
1582,5.749,82,sydgående
5144,38.145,85,sydgående
1583,5.736,82,sydgående
5145,38.166,85,sydgående
5146,38.187,85,sydgående
1584,5.723,82,sydgående
5147,38.209,85,sydgående
1585,5.71,82,sydgående
5148,38.231,85,sydgående
1586,5.697,82,sydgående
1587,5.684,82,sydgående
5149,38.254,85,sydgående
1588,5.67,82,sydgående
5150,38.277,85,sydgående
1589,5.656,82,sydgående
5151,38.3,85,sydgående
1590,5.643,82,sydgående
5152,38.323,85,sydgående
1591,5.63,82,sydgående
5153,38.346,85,sydgående
5154,38.37,85,sydgående
1592,5.617,82,sydgående
5155,38.394,85,sydgående
1593,5.605,82,sydgående
5156,38.418,85,sydgående
1594,5.593,82,sydgående
1595,5.582,82,sydgående
5157,38.442,85,sydgående
1596,5.571,82,sydgående
5158,38.466,85,sydgående
5159,38.49,85,sydgående
1597,5.561,82,sydgående
1598,5.552,82,sydgående
5160,38.514,85,sydgående
1599,5.543,82,sydgående
